layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.476312,0.026184,0.753842,0.140576,0.499969,0.000252,-0.023656,0.878890,0.008941,-0.125048,sample,5,0.500000,0.885675,2,43560
encoder,0,all,content-pool,conjugation,linear,0.280844,0.114521,0.601618,0.106286,0.368332,0.021396,-0.087488,0.659190,0.030155,-0.057572,group,5,0.333333,0.818182,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.596742,0.187594,0.781522,0.089353,0.483140,0.075005,0.113602,0.769312,0.032194,0.012209,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.469837,0.029137,0.763214,0.134695,0.500173,0.000351,-0.030337,0.883228,0.004751,-0.120014,sample,5,0.500000,0.885675,2,43560
encoder,1,all,content-pool,conjugation,linear,0.283158,0.093638,0.580982,0.108946,0.334647,0.046200,-0.051489,0.659789,0.027859,-0.078807,group,5,0.333333,0.818182,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.533346,0.118082,0.774179,0.108931,0.594993,0.096301,-0.061647,0.834872,0.050868,-0.060693,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.458123,0.056237,0.733889,0.089868,0.500096,0.000509,-0.041973,0.882142,0.004622,-0.148253,sample,5,0.500000,0.885675,2,43560
encoder,2,all,content-pool,conjugation,linear,0.254124,0.047238,0.610721,0.084408,0.326593,0.035673,-0.072469,0.661952,0.044611,-0.051231,group,5,0.333333,0.818182,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.498497,0.086705,0.787524,0.102808,0.442230,0.024727,0.056267,0.786741,0.042182,0.000783,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.497436,0.048259,0.755094,0.076086,0.500081,0.000121,-0.002644,0.884927,0.001491,-0.129834,sample,5,0.500000,0.885675,2,43560
encoder,3,all,content-pool,conjugation,linear,0.295023,0.127176,0.623500,0.118596,0.392173,0.049394,-0.097150,0.696436,0.024673,-0.072936,group,5,0.333333,0.818182,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.544836,0.139232,0.792791,0.109227,0.531872,0.032267,0.012963,0.817909,0.018612,-0.025119,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.479169,0.041156,0.745541,0.071147,0.499967,0.000148,-0.020799,0.883235,0.004315,-0.137694,sample,5,0.500000,0.885675,2,43560
decoder,0,all,content-pool,conjugation,linear,0.360086,0.177595,0.639770,0.152583,0.312003,0.027687,0.048083,0.673697,0.032614,-0.033927,group,5,0.333333,0.818182,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.521414,0.168714,0.768125,0.093371,0.525173,0.060095,-0.003759,0.817919,0.033155,-0.049794,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.502757,0.066186,0.733553,0.051462,0.500103,0.000130,0.002654,0.885086,0.000881,-0.151533,sample,5,0.500000,0.885675,2,43560
decoder,1,all,content-pool,conjugation,linear,0.380014,0.124919,0.660256,0.096880,0.317885,0.039080,0.062129,0.671066,0.037360,-0.010809,group,5,0.333333,0.818182,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.530227,0.139546,0.761322,0.099096,0.507764,0.046330,0.022463,0.800436,0.027655,-0.039114,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.500519,0.058285,0.783838,0.082618,0.500082,0.000512,0.000437,0.882212,0.002562,-0.098374,sample,5,0.500000,0.885675,2,43560
decoder,2,all,content-pool,conjugation,linear,0.400654,0.107463,0.698541,0.051323,0.299034,0.041334,0.101620,0.675307,0.041246,0.023235,group,5,0.333333,0.818182,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.527689,0.135714,0.775047,0.083480,0.470880,0.040825,0.056809,0.798560,0.032275,-0.023513,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.465320,0.065179,0.746569,0.079329,0.500032,0.000166,-0.034712,0.884302,0.002094,-0.137733,sample,5,0.500000,0.885675,2,43560
decoder,3,all,content-pool,conjugation,linear,0.374282,0.091925,0.674491,0.053689,0.275129,0.022507,0.099153,0.656007,0.022881,0.018484,group,5,0.333333,0.818182,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.435657,0.101583,0.710393,0.107613,0.469467,0.036601,-0.033810,0.800506,0.022600,-0.090113,group,5,0.500000,0.893939,2,43560
