layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.635815,0.130500,0.866019,0.039694,0.499791,0.000378,0.136024,0.893090,0.004985,-0.027071,sample,5,0.500000,0.895661,2,43560
encoder,0,all,content-pool,conjugation,linear,0.578383,0.180722,0.681911,0.134037,0.330100,0.054542,0.248282,0.589393,0.045349,0.092518,group,5,0.333333,0.787879,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.803495,0.200629,0.909642,0.054028,0.504705,0.034990,0.298790,0.804951,0.033495,0.104691,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.587617,0.133788,0.840297,0.034963,0.499837,0.000326,0.087780,0.894958,0.001418,-0.054661,sample,5,0.500000,0.895661,2,43560
encoder,1,all,content-pool,conjugation,linear,0.618641,0.188504,0.739960,0.108390,0.343612,0.051964,0.275028,0.649309,0.025747,0.090651,group,5,0.333333,0.787879,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.816591,0.204188,0.924332,0.058197,0.459018,0.047485,0.357573,0.789279,0.038405,0.135053,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.589062,0.152183,0.824181,0.045135,0.500000,0.000000,0.089062,0.895661,0.000004,-0.071480,sample,5,0.500000,0.895661,2,43560
encoder,2,all,content-pool,conjugation,linear,0.602603,0.186310,0.736099,0.107595,0.405447,0.068422,0.197157,0.656229,0.021885,0.079870,group,5,0.333333,0.787879,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.801136,0.189967,0.911722,0.048001,0.524225,0.086749,0.276911,0.812159,0.043906,0.099563,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.581776,0.167973,0.820907,0.052471,0.500000,0.000000,0.081776,0.895661,0.000003,-0.074754,sample,5,0.500000,0.895661,2,43560
encoder,3,all,content-pool,conjugation,linear,0.576671,0.173165,0.727939,0.111211,0.305666,0.058063,0.271005,0.585439,0.049396,0.142500,group,5,0.333333,0.787879,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.804861,0.194818,0.906309,0.047181,0.535493,0.034737,0.269368,0.806608,0.035438,0.099700,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.510669,0.071945,0.774729,0.141456,0.499951,0.000258,0.010718,0.895288,0.000699,-0.120559,sample,5,0.500000,0.895661,2,43560
decoder,0,all,content-pool,conjugation,linear,0.531903,0.149716,0.685285,0.091408,0.382132,0.079137,0.149770,0.665752,0.034290,0.019533,group,5,0.333333,0.787879,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.811439,0.177484,0.932048,0.049742,0.484161,0.036868,0.327279,0.806451,0.006018,0.125597,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.526910,0.060510,0.779462,0.063697,0.499940,0.000532,0.026970,0.894252,0.001074,-0.114790,sample,5,0.500000,0.895661,2,43560
decoder,1,all,content-pool,conjugation,linear,0.530986,0.168215,0.704291,0.085637,0.309287,0.010549,0.221699,0.647991,0.030096,0.056300,group,5,0.333333,0.787879,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.746978,0.140970,0.901672,0.081587,0.482333,0.041816,0.264645,0.805049,0.018656,0.096622,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.549553,0.045348,0.831584,0.029526,0.500036,0.000053,0.049517,0.895298,0.000302,-0.063715,sample,5,0.500000,0.895661,2,43560
decoder,2,all,content-pool,conjugation,linear,0.519667,0.178068,0.695100,0.105396,0.349236,0.083243,0.170430,0.636022,0.065923,0.059078,group,5,0.333333,0.787879,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.753295,0.170194,0.906846,0.071110,0.445547,0.021122,0.307749,0.790883,0.044377,0.115963,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.620589,0.123895,0.886974,0.036133,0.499963,0.000096,0.120626,0.895100,0.000793,-0.008126,sample,5,0.500000,0.895661,2,43560
decoder,3,all,content-pool,conjugation,linear,0.549922,0.188651,0.742995,0.125583,0.337930,0.058691,0.211992,0.656507,0.053694,0.086488,group,5,0.333333,0.787879,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.750000,0.169857,0.921051,0.044123,0.481089,0.054677,0.268911,0.806963,0.026407,0.114088,group,5,0.500000,0.893939,2,43560
