layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.606127,0.122043,0.814577,0.043394,0.500002,0.000224,0.106126,0.874180,0.003708,-0.059603,sample,5,0.500000,0.876377,2,43560
encoder,0,all,content-pool,conjugation,linear,0.457720,0.265051,0.689187,0.123038,0.341951,0.059080,0.115769,0.671042,0.036257,0.018146,group,5,0.333333,0.819444,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.638983,0.245457,0.818501,0.107665,0.481586,0.066787,0.157397,0.747995,0.061179,0.070506,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.612014,0.106905,0.810132,0.043422,0.500715,0.000680,0.111299,0.869749,0.005419,-0.059617,sample,5,0.500000,0.876377,2,43560
encoder,1,all,content-pool,conjugation,linear,0.480690,0.281482,0.725168,0.124549,0.342869,0.072645,0.137821,0.698680,0.045231,0.026488,group,5,0.333333,0.819444,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.645189,0.245369,0.830644,0.100365,0.504097,0.076062,0.141093,0.776901,0.049823,0.053743,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.641776,0.112189,0.804711,0.048836,0.499952,0.000112,0.141824,0.875067,0.001677,-0.070356,sample,5,0.500000,0.876377,2,43560
encoder,2,all,content-pool,conjugation,linear,0.456922,0.275817,0.709431,0.137906,0.313480,0.051500,0.143442,0.678425,0.031832,0.031006,group,5,0.333333,0.819444,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.651604,0.249008,0.833678,0.094749,0.459595,0.032458,0.192008,0.773017,0.027710,0.060661,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.611542,0.120255,0.802995,0.031024,0.500000,0.000000,0.111542,0.876382,0.000004,-0.073387,sample,5,0.500000,0.876377,2,43560
encoder,3,all,content-pool,conjugation,linear,0.429212,0.267759,0.718328,0.139535,0.352140,0.071220,0.077072,0.715266,0.047015,0.003062,group,5,0.333333,0.819444,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.646058,0.250005,0.827284,0.098240,0.523792,0.114636,0.122266,0.806425,0.038427,0.020860,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.652830,0.115290,0.825154,0.077375,0.499972,0.000140,0.152858,0.875975,0.000511,-0.050821,sample,5,0.500000,0.876377,2,43560
decoder,0,all,content-pool,conjugation,linear,0.414833,0.224262,0.736152,0.110981,0.293752,0.037247,0.121081,0.661295,0.026700,0.074857,group,5,0.333333,0.819444,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.671737,0.225995,0.816772,0.082948,0.515680,0.087487,0.156057,0.798770,0.050351,0.018001,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.656265,0.090640,0.853942,0.043512,0.499864,0.000468,0.156401,0.874501,0.001949,-0.020560,sample,5,0.500000,0.876377,2,43560
decoder,1,all,content-pool,conjugation,linear,0.377135,0.208253,0.695163,0.105827,0.285670,0.012395,0.091464,0.675822,0.024132,0.019341,group,5,0.333333,0.819444,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.694862,0.242241,0.834151,0.098956,0.512624,0.064287,0.182239,0.785588,0.036409,0.048563,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.611004,0.091917,0.836154,0.056389,0.499933,0.000406,0.111071,0.873339,0.004069,-0.037185,sample,5,0.500000,0.876377,2,43560
decoder,2,all,content-pool,conjugation,linear,0.379277,0.217126,0.698844,0.116100,0.308298,0.027289,0.070980,0.713008,0.025163,-0.014164,group,5,0.333333,0.819444,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.708581,0.212949,0.837902,0.115413,0.555015,0.097838,0.153567,0.807278,0.045083,0.030624,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.675702,0.104306,0.840599,0.093818,0.499901,0.000157,0.175801,0.874842,0.001396,-0.034243,sample,5,0.500000,0.876377,2,43560
decoder,3,all,content-pool,conjugation,linear,0.393149,0.273764,0.679181,0.128247,0.304634,0.017616,0.088515,0.689414,0.018675,-0.010233,group,5,0.333333,0.819444,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.675319,0.252558,0.821210,0.123331,0.530834,0.076574,0.144486,0.813090,0.035719,0.008121,group,5,0.500000,0.893939,2,43560
