layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.67130499966787,0.5002133433042139,0.1710916563636562,43560
encoder,0,all,conjugation,linear,0.5883140495867768,0.31184095500459136,0.27647309458218544,43560
encoder,0,all,l_shaped,linear,0.8320798898071626,0.5506090449954086,0.281470844811754,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7242194396319697,0.5114283109287481,0.2127911287032216,39015
encoder,1,all,stem_final_match,linear,0.7451190914117167,0.500024867479141,0.24509422393257574,43560
encoder,1,all,conjugation,linear,0.6262121212121212,0.3229186409550046,0.3032934802571166,43560
encoder,1,all,l_shaped,linear,0.8362270431588612,0.4866212121212121,0.3496058310376491,43560
encoder,1,stemfinal_same,l_shaped,linear,0.7715957564421336,0.5232785458530402,0.2483172105890934,39015
encoder,2,all,stem_final_match,linear,0.6967579964004288,0.5007826375418901,0.19597535885853867,43560
encoder,2,all,conjugation,linear,0.6504701561065198,0.3333808999081726,0.3170892561983472,43560
encoder,2,all,l_shaped,linear,0.8429901285583105,0.47888406795224975,0.3641060606060607,43560
encoder,2,stemfinal_same,l_shaped,linear,0.79465698950503,0.4751923311194505,0.3194646583855796,39015
encoder,3,all,stem_final_match,linear,0.6713998019179922,0.49980665159036003,0.17159315032763217,43560
encoder,3,all,conjugation,linear,0.7060477502295683,0.311552984389348,0.39449476584022036,43560
encoder,3,all,l_shaped,linear,0.8448611111111111,0.5065750688705234,0.33828604224058767,43560
encoder,3,stemfinal_same,l_shaped,linear,0.793673773738627,0.5137058022639782,0.2799679714746488,39015
decoder,0,all,stem_final_match,linear,0.6630502588298962,0.4999347322880528,0.16311552654184341,43560
decoder,0,all,conjugation,linear,0.6197465564738291,0.3251010101010101,0.29464554637281903,43560
decoder,0,all,l_shaped,linear,0.8083815426997246,0.5451023875114783,0.2632791551882463,43560
decoder,0,stemfinal_same,l_shaped,linear,0.8222641126407508,0.49801469082410604,0.3242494218166448,39015
decoder,1,all,stem_final_match,linear,0.7677686227654782,0.5000190639564316,0.2677495588090466,43560
decoder,1,all,conjugation,linear,0.5939476584022039,0.33913700642791544,0.2548106519742884,43560
decoder,1,all,l_shaped,linear,0.8560571625344352,0.4821046831955923,0.3739524793388429,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7824609746667599,0.5100356992253623,0.2724252754413976,39015
decoder,2,all,stem_final_match,linear,0.7157439491751358,0.49976074127964853,0.2159832078954873,43560
decoder,2,all,conjugation,linear,0.6241487603305785,0.28985656565656565,0.3342921946740129,43560
decoder,2,all,l_shaped,linear,0.8494811753902664,0.47531083562901744,0.3741703397612489,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8012038449196522,0.4958849401734984,0.30531890474615386,39015
decoder,3,all,stem_final_match,linear,0.7508948627593292,0.5000007217391053,0.2508941410202239,43560
decoder,3,all,conjugation,linear,0.6677796143250687,0.3048304866850321,0.3629491276400366,43560
decoder,3,all,l_shaped,linear,0.8466414141414141,0.5046554178145087,0.3419859963269054,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7900985354154489,0.5267587526023064,0.2633397828131425,39015
