layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6473748238360235,0.5009730505761955,0.14640177325982806,43120
decoder,0,all,conjugation,linear,0.49202929589146605,0.32892447939808644,0.1631048164933796,43120
decoder,0,all,l_shaped,linear,0.7974959487927402,0.4623212607356993,0.3351746880570409,43120
decoder,0,stemfinal_same,l_shaped,linear,0.7849224248384685,0.5207409745387894,0.2641814502996791,38727
decoder,1,all,stem_final_match,linear,0.6667461477394205,0.5004344799383686,0.1663116678010519,43120
decoder,1,all,conjugation,linear,0.49483542166533373,0.34980521934891434,0.1450302023164194,43120
decoder,1,all,l_shaped,linear,0.8607714173823802,0.4883472289742343,0.37242418840814584,43120
decoder,1,stemfinal_same,l_shaped,linear,0.7718951641986547,0.46921946614757,0.3026756980510847,38727
decoder,2,all,stem_final_match,linear,0.636182124472709,0.5005406397958451,0.135641484676864,43120
decoder,2,all,conjugation,linear,0.46919485174323877,0.367626751384816,0.10156810035842279,43120
decoder,2,all,l_shaped,linear,0.8202579268622049,0.5316536217792902,0.2886043050829147,43120
decoder,2,stemfinal_same,l_shaped,linear,0.7508475131633474,0.5029335261500782,0.24791398701326917,38727
decoder,3,all,stem_final_match,linear,0.6739955315051726,0.5003715353614966,0.17362399614367596,43120
decoder,3,all,conjugation,linear,0.5058647471785302,0.35747665511419174,0.1483880920643385,43120
decoder,3,all,l_shaped,linear,0.8059745179063361,0.4624737751850051,0.343500742721331,43120
decoder,3,stemfinal_same,l_shaped,linear,0.7519976952696703,0.4469473189852106,0.3050503762844597,38727
