layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6346918287560748,0.5000942936317144,0.13459753512436035,43560
encoder,0,all,conjugation,linear,0.35221946740128557,0.3039100091827365,0.048309458218549095,43560
encoder,0,all,l_shaped,linear,0.7525114784205693,0.6030206611570248,0.14949081726354452,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6473054836157623,0.47971523703958513,0.16759024657617722,38580
encoder,1,all,stem_final_match,linear,0.6567778034147917,0.5000063857963821,0.15677141761840963,43560
encoder,1,all,conjugation,linear,0.3338154269972452,0.321169696969697,0.012645730027548208,43560
encoder,1,all,l_shaped,linear,0.6401056014692379,0.5550330578512398,0.0850725436179981,43560
encoder,1,stemfinal_same,l_shaped,linear,0.600336326285855,0.5154344255168242,0.08490190076903081,38580
encoder,2,all,stem_final_match,linear,0.6384902487111234,0.5004001884330033,0.1380900602781201,43560
encoder,2,all,conjugation,linear,0.2938741965105601,0.3334966023875115,-0.03962240587695137,43560
encoder,2,all,l_shaped,linear,0.6801010101010101,0.5403246097337007,0.13977640036730943,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6045080095565384,0.5487652439244238,0.055742765632114555,38580
encoder,3,all,stem_final_match,linear,0.5857330698526935,0.500393897961321,0.08533917189137241,43560
encoder,3,all,conjugation,linear,0.3097520661157025,0.36844646464646463,-0.05869439853076214,43560
encoder,3,all,l_shaped,linear,0.6082908631772269,0.48580716253443523,0.12248370064279168,43560
encoder,3,stemfinal_same,l_shaped,linear,0.5108397227625242,0.4469157299703621,0.0639239927921621,38580
decoder,0,all,stem_final_match,linear,0.6353985516724564,0.5000535039651253,0.13534504770733113,43560
decoder,0,all,conjugation,linear,0.35169054178145087,0.3421924701561065,0.009498071625344384,43560
decoder,0,all,l_shaped,linear,0.710719696969697,0.47876515151515153,0.2319545454545454,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7233057417600552,0.4853503490637398,0.23795539269631544,38580
decoder,1,all,stem_final_match,linear,0.7139459087788045,0.5001006875793832,0.2138452211994213,43560
decoder,1,all,conjugation,linear,0.39665289256198344,0.3485832874196511,0.04806960514233233,43560
decoder,1,all,l_shaped,linear,0.7551664370982551,0.5285429292929292,0.22662350780532592,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8354141164964476,0.5236968247891699,0.3117172917072777,38580
decoder,2,all,stem_final_match,linear,0.7176849151866789,0.4999922981910932,0.21769261699558567,43560
decoder,2,all,conjugation,linear,0.435119375573921,0.3639028466483012,0.0712165289256198,43560
decoder,2,all,l_shaped,linear,0.7439887511478421,0.49637006427915525,0.24761868686868688,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8563870589957545,0.4795604261682301,0.37682663282752443,38580
decoder,3,all,stem_final_match,linear,0.7501579182273032,0.4999947382267824,0.25016318000052074,43560
decoder,3,all,conjugation,linear,0.43999999999999995,0.3371487603305785,0.10285123966942145,43560
decoder,3,all,l_shaped,linear,0.7576606978879707,0.4876460055096419,0.27001469237832887,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8482939407247707,0.48650999802379874,0.36178394270097197,38580
