layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.5463493768608242,0.5002454275864114,0.04610394927441275,43560
decoder,0,all,conjugation,linear,0.4154058769513315,0.31400348943985307,0.10140238751147845,43560
decoder,0,all,l_shaped,linear,0.6108918732782369,0.5224084022038568,0.08848347107438015,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6636125364685016,0.4668340829889643,0.19677845347953732,38580
decoder,1,all,stem_final_match,linear,0.6422724299599502,0.5000267638564398,0.1422456661035103,43560
decoder,1,all,conjugation,linear,0.36824150596877864,0.3042651974288338,0.06397630853994485,43560
decoder,1,all,l_shaped,linear,0.6128753443526171,0.5507068411386593,0.06216850321395784,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6815186078404126,0.541712056131059,0.13980655170935363,38580
decoder,2,all,stem_final_match,linear,0.6286571749228396,0.49945356619096576,0.1292036087318738,43560
decoder,2,all,conjugation,linear,0.3138696051423324,0.3426429752066116,-0.028773370064279158,43560
decoder,2,all,l_shaped,linear,0.7295787419651056,0.5285142332415059,0.2010645087235997,43560
decoder,2,stemfinal_same,l_shaped,linear,0.6966465213894789,0.48879837633527545,0.20784814505420346,38580
decoder,3,all,stem_final_match,linear,0.6599194286378014,0.49973316741824503,0.16018626121955637,43560
decoder,3,all,conjugation,linear,0.33416069788797065,0.3418091827364555,-0.007648484848484849,43560
decoder,3,all,l_shaped,linear,0.76114898989899,0.47857460973370064,0.2825743801652894,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7452184845932794,0.4595946391649647,0.28562384542831476,38580
