layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7255186994515278,0.5003578357114491,0.2251608637400787,43560
encoder,0,all,conjugation,linear,0.5575812119831258,0.3784435261707989,0.17913768581232692,43560
encoder,0,all,l_shaped,linear,0.6700126262626263,0.493303489439853,0.17670913682277323,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7187289782185659,0.5443924590870564,0.1743365191315095,38175
encoder,1,all,stem_final_match,linear,0.744047836189529,0.49992342995294814,0.24412440623658083,43560
encoder,1,all,conjugation,linear,0.6094921532481341,0.30679614325068866,0.30269600999744545,43560
encoder,1,all,l_shaped,linear,0.7301262626262627,0.4762548209366392,0.2538714416896235,43560
encoder,1,stemfinal_same,l_shaped,linear,0.7046658878331359,0.4573840673349719,0.247281820498164,38175
encoder,2,all,stem_final_match,linear,0.7436583781170014,0.49958185157628876,0.24407652654071266,43560
encoder,2,all,conjugation,linear,0.6590362269309638,0.3551900826446281,0.30384614428633566,43560
encoder,2,all,l_shaped,linear,0.743507805325987,0.4924123048668504,0.25109550045913664,43560
encoder,2,stemfinal_same,l_shaped,linear,0.7124414730721389,0.5312834936767632,0.1811579793953757,38175
encoder,3,all,stem_final_match,linear,0.7576772037228909,0.5004857003263454,0.2571915033965455,43560
encoder,3,all,conjugation,linear,0.6243648938491876,0.31063728191000917,0.3137276119391784,43560
encoder,3,all,l_shaped,linear,0.7237304866850321,0.48649334251606985,0.2372371441689623,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6544975192070596,0.4607943460707098,0.19370317313634977,38175
decoder,0,all,stem_final_match,linear,0.7227345480310937,0.5000056721184979,0.22272887591259583,43560
decoder,0,all,conjugation,linear,0.5348724842409054,0.30671717171717167,0.22815531252373372,43560
decoder,0,all,l_shaped,linear,0.7368480257116621,0.5154892102846649,0.2213588154269972,43560
decoder,0,stemfinal_same,l_shaped,linear,0.768531729884484,0.47269278193935815,0.2958389479451259,38175
decoder,1,all,stem_final_match,linear,0.7773868212209659,0.499786727739487,0.2776000934814789,43560
decoder,1,all,conjugation,linear,0.6380955457874534,0.3440330578512397,0.2940624879362137,43560
decoder,1,all,l_shaped,linear,0.7970270890725437,0.4779921946740129,0.31903489439853083,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8078218745864462,0.49170609090208073,0.31611578368436544,38175
decoder,2,all,stem_final_match,linear,0.8243856776105118,0.4999757442849548,0.32440993332555706,43560
decoder,2,all,conjugation,linear,0.6437658456237612,0.34953351698806245,0.2942323286356987,43560
decoder,2,all,l_shaped,linear,0.8148840679522497,0.5456655188246098,0.2692185491276399,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8045255818991844,0.4797651256055942,0.32476045629359024,38175
decoder,3,all,stem_final_match,linear,0.818913852303133,0.4998470174468424,0.31906683485629056,43560
decoder,3,all,conjugation,linear,0.6455122450995137,0.3637483930211204,0.2817638520783933,43560
decoder,3,all,l_shaped,linear,0.8209343434343435,0.5083083103764923,0.3126260330578512,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8022491988970861,0.5123077641724373,0.28994143472464884,38175
