layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.7234954654749833,0.5008859940554411,0.22260947141954224,43560
decoder,0,all,conjugation,linear,0.755905990872498,0.3466152433425161,0.4092907475299819,43560
decoder,0,all,l_shaped,linear,0.7097050045913682,0.5468650137741047,0.16283999081726352,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7183405858374741,0.4897722437810315,0.22856834205644255,38175
decoder,1,all,stem_final_match,linear,0.7795615762006902,0.49928740273161853,0.2802741734690717,43560
decoder,1,all,conjugation,linear,0.7163212874082439,0.31740679522497706,0.3989144921832668,43560
decoder,1,all,l_shaped,linear,0.827843204775023,0.46891115702479336,0.3589320477502297,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7497179522204087,0.45979086308107586,0.28992708913933285,38175
decoder,2,all,stem_final_match,linear,0.7519320074710354,0.49963545820190935,0.25229654926912604,43560
decoder,2,all,conjugation,linear,0.6545747630544801,0.33733149678604224,0.3172432662684379,43560
decoder,2,all,l_shaped,linear,0.865016069788797,0.46047773186409546,0.4045383379247015,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7432750029947108,0.4931488988394442,0.25012610415526665,38175
decoder,3,all,stem_final_match,linear,0.7408280135355825,0.500405021676882,0.24042299185870053,43560
decoder,3,all,conjugation,linear,0.654463900198454,0.34871258034894403,0.30575131984951,43560
decoder,3,all,l_shaped,linear,0.8453409090909091,0.5118799357208448,0.3334609733700643,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7434379753703995,0.4554637221088796,0.2879742532615199,38175
