layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6494911168576672,0.5003617753469951,0.14912934151067214,43560
encoder,0,all,conjugation,linear,0.3436271808999082,0.2950585858585858,0.04856859504132238,43560
encoder,0,all,l_shaped,linear,0.6638888888888889,0.5718962350780533,0.09199265381083555,43560
encoder,0,stemfinal_same,l_shaped,linear,0.5609323889527404,0.48336084807318225,0.0775715408795582,38580
encoder,1,all,stem_final_match,linear,0.6339506512819029,0.5001890219325977,0.13376162934930513,43560
encoder,1,all,conjugation,linear,0.3340449954086318,0.3085922865013774,0.02545270890725443,43560
encoder,1,all,l_shaped,linear,0.6447153351698806,0.494504132231405,0.15021120293847556,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6080669787607808,0.5115381260671326,0.09652885269364819,38580
encoder,2,all,stem_final_match,linear,0.6452995951507011,0.500586434230415,0.14471316092028608,43560
encoder,2,all,conjugation,linear,0.324811753902663,0.3211854912764004,0.0036262626262625886,43560
encoder,2,all,l_shaped,linear,0.629965564738292,0.4987977502295685,0.1311678145087235,43560
encoder,2,stemfinal_same,l_shaped,linear,0.4945392310248999,0.5134985835834316,-0.018959352558531706,38580
encoder,3,all,stem_final_match,linear,0.6506284759143324,0.49983035226487704,0.15079812364945533,43560
encoder,3,all,conjugation,linear,0.3334609733700643,0.34960881542699723,-0.016147842056932926,43560
encoder,3,all,l_shaped,linear,0.6896590909090909,0.47705991735537195,0.212599173553719,43560
encoder,3,stemfinal_same,l_shaped,linear,0.5981346109579377,0.4526322562259349,0.14550235473200285,38580
decoder,0,all,stem_final_match,linear,0.7945485248960443,0.5000943256364213,0.294454199259623,43560
decoder,0,all,conjugation,linear,0.3977263544536272,0.30706336088154274,0.09066299357208446,43560
decoder,0,all,l_shaped,linear,0.7448898071625345,0.46318549127640035,0.28170431588613415,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7649876190209215,0.5000984422851364,0.26488917673578505,38580
decoder,1,all,stem_final_match,linear,0.7354377836113954,0.4998737606405438,0.23556402297085166,43560
decoder,1,all,conjugation,linear,0.43010743801652895,0.34008191000918264,0.09002552800734631,43560
decoder,1,all,l_shaped,linear,0.8093939393939393,0.48910330578512395,0.3202906336088154,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8029145986487979,0.5033106040569341,0.2996039945918638,38580
decoder,2,all,stem_final_match,linear,0.7985669845858998,0.49999474237644587,0.29857224220945394,43560
decoder,2,all,conjugation,linear,0.4607823691460055,0.33871753902662993,0.12206483011937558,43560
decoder,2,all,l_shaped,linear,0.8097784664830119,0.4775977961432506,0.3321806703397613,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8383174603605209,0.5194734335387696,0.3188440268217513,38580
decoder,3,all,stem_final_match,linear,0.7623779275818303,0.49999676984152897,0.26238115774030135,43560
decoder,3,all,conjugation,linear,0.4762506887052341,0.3193070707070707,0.15694361799816342,43560
decoder,3,all,l_shaped,linear,0.8036742424242425,0.47103007346189163,0.33264416896235083,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8205694686462568,0.5163018796453643,0.30426758900089246,38580
