layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.629095972902511,0.5000059958666471,0.1290899770358639,43120
decoder,0,all,conjugation,linear,0.47647291092745636,0.33097768002606714,0.14549523090138922,43120
decoder,0,all,l_shaped,linear,0.7938835547993301,0.5058823799492249,0.28800117485010523,43120
decoder,0,stemfinal_same,l_shaped,linear,0.8415874582664301,0.4835978017417246,0.3579896565247055,38727
decoder,1,all,stem_final_match,linear,0.6186580898047961,0.5004831196388715,0.1181749701659246,43120
decoder,1,all,conjugation,linear,0.4751717467934477,0.3360342130987292,0.13913753369471848,43120
decoder,1,all,l_shaped,linear,0.8207702020202019,0.48105632528493486,0.33971387673526704,43120
decoder,1,stemfinal_same,l_shaped,linear,0.8442341696283131,0.425242249107154,0.4189919205211591,38727
decoder,2,all,stem_final_match,linear,0.7264601642861898,0.4999124261104274,0.22654773817576235,43120
decoder,2,all,conjugation,linear,0.5124605882875677,0.3660909387126396,0.1463696495749281,43120
decoder,2,all,l_shaped,linear,0.8461088829471182,0.5096887052341599,0.3364201777129583,43120
decoder,2,stemfinal_same,l_shaped,linear,0.8053259619654887,0.4999390585183533,0.30538690344713537,38727
decoder,3,all,stem_final_match,linear,0.6879219345677008,0.5007480543781322,0.1871738801895686,43120
decoder,3,all,conjugation,linear,0.5981047720607837,0.3324475961965698,0.26565717586421395,43120
decoder,3,all,l_shaped,linear,0.8173048668503213,0.47786662075298436,0.33943824609733697,43120
decoder,3,stemfinal_same,l_shaped,linear,0.760710912395484,0.4552978731950682,0.30541303920041585,38727
