layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6483669431817369,0.49964008600598764,0.1487268571757493,43560
decoder,0,all,conjugation,linear,0.5602217707401814,0.33752800734618915,0.22269376339399227,43560
decoder,0,all,l_shaped,linear,0.7826962809917355,0.5111216712580349,0.2715746097337006,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7235631411287466,0.5633447809482466,0.16021836018050006,38175
decoder,1,all,stem_final_match,linear,0.7118529062698322,0.5004318148979164,0.21142109137191578,43560
decoder,1,all,conjugation,linear,0.6228630148253614,0.3166712580348944,0.30619175679046706,43560
decoder,1,all,l_shaped,linear,0.8336111111111112,0.5155801193755739,0.3180309917355373,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7626086534130675,0.466732273995481,0.2958763794175865,38175
decoder,2,all,stem_final_match,linear,0.6976025903594053,0.5000030476806117,0.19759954267879365,43560
decoder,2,all,conjugation,linear,0.6396965032055525,0.3753489439853076,0.2643475592202449,43560
decoder,2,all,l_shaped,linear,0.8339141414141414,0.4946251147842057,0.33928902662993576,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7612353945823545,0.48565906826445515,0.2755763263178993,38175
decoder,3,all,stem_final_match,linear,0.6961772351870656,0.4996283930747019,0.19654884211236373,43560
decoder,3,all,conjugation,linear,0.6657642882508704,0.334880624426079,0.3308836638247914,43560
decoder,3,all,l_shaped,linear,0.8114520202020202,0.49460238751147845,0.3168496326905418,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7549376219310946,0.48078325059386173,0.27415437133723286,38175
