layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6989045259065712,0.4997911476899272,0.19911337821664393,43560
encoder,0,all,conjugation,linear,0.6034022038567494,0.3009821854912764,0.30242001836547294,43560
encoder,0,all,l_shaped,linear,0.7985387970615243,0.510459595959596,0.2880792011019283,43560
encoder,0,stemfinal_same,l_shaped,linear,0.788085130663015,0.4887064827379744,0.2993786479250406,39015
encoder,1,all,stem_final_match,linear,0.6604862391254673,0.499852987834896,0.16063325129057132,43560
encoder,1,all,conjugation,linear,0.655257116620753,0.2902415059687787,0.36501561065197435,43560
encoder,1,all,l_shaped,linear,0.8671843434343435,0.5027601010101009,0.36442424242424254,43560
encoder,1,stemfinal_same,l_shaped,linear,0.77417139639495,0.56339343402552,0.21077796236943003,39015
encoder,2,all,stem_final_match,linear,0.6675774805030774,0.5001947411253407,0.16738273937773673,43560
encoder,2,all,conjugation,linear,0.770651974288338,0.31281634527089075,0.45783562901744723,43560
encoder,2,all,l_shaped,linear,0.8598863636363635,0.5094949494949496,0.35039141414141395,43560
encoder,2,stemfinal_same,l_shaped,linear,0.7654601349505179,0.46507784610393765,0.30038228884658025,39015
encoder,3,all,stem_final_match,linear,0.6723928027391659,0.49969247181878973,0.17270033092037618,43560
encoder,3,all,conjugation,linear,0.7564912764003673,0.33532047750229566,0.42117079889807163,43560
encoder,3,all,l_shaped,linear,0.8543434343434344,0.5308112947658402,0.3235321395775942,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8359777380371571,0.47879970650251413,0.357178031534643,39015
decoder,0,all,stem_final_match,linear,0.6915986169801565,0.5003831883133778,0.19121542866677865,43560
decoder,0,all,conjugation,linear,0.6772718089990818,0.3009862258953168,0.376285583103765,43560
decoder,0,all,l_shaped,linear,0.8079797979797979,0.5430764462809916,0.2649033516988063,43560
decoder,0,stemfinal_same,l_shaped,linear,0.716757531682787,0.46871242720602957,0.24804510447675743,39015
decoder,1,all,stem_final_match,linear,0.7216270282360058,0.49996508215545843,0.22166194608054735,43560
decoder,1,all,conjugation,linear,0.647892561983471,0.3555239669421487,0.2923685950413223,43560
decoder,1,all,l_shaped,linear,0.916986914600551,0.4776834251606979,0.43930348943985315,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8624281210705886,0.46548733577904794,0.3969407852915407,39015
decoder,2,all,stem_final_match,linear,0.7230472040352997,0.5000033846302918,0.22304381940500784,43560
decoder,2,all,conjugation,linear,0.6622359963269054,0.2826909090909091,0.37954508723599634,43560
decoder,2,all,l_shaped,linear,0.8533000459136822,0.47339393939393937,0.3799061065197429,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7469680470362998,0.4624635260402593,0.2845045209960405,39015
decoder,3,all,stem_final_match,linear,0.7266327977719671,0.4995783741383552,0.2270544236336119,43560
decoder,3,all,conjugation,linear,0.6688154269972452,0.33628135904499545,0.3325340679522497,43560
decoder,3,all,l_shaped,linear,0.8553156565656564,0.48156427915518824,0.3737513774104682,43560
decoder,3,stemfinal_same,l_shaped,linear,0.720665846276671,0.515092238494339,0.2055736077823319,39015
