layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9865794306703397,0.9166207252346938,0.8720807332620033,0.9506493506493506,0.8838212634822804,385,3245,0.7940840220385674,0.39663420768954366,0.39744981434902377,7865,7,5
decoder,1,0.9877456382001837,0.8774105146592494,0.7631152640808837,0.8805194805194805,0.7697996918335901,385,3245,0.8405440771349862,0.49005737214037615,0.3504867049946101,7865,7,5
decoder,2,0.9924977043158861,0.7984381073744711,0.7903928796850733,0.8051948051948052,0.8092449922958398,385,3245,0.7991528925619835,0.5768154269972452,0.22233746556473832,7865,7,5
