layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9871533516988062,0.5149355703946473,0.6855808499696844,0.5298701298701298,0.6921417565485362,385,3245,0.676969696969697,0.43183333333333335,0.24513636363636365,9240,7,7
decoder,1,0.9766161616161616,0.8021339956459811,0.632645721677936,0.8415584415584415,0.6348228043143297,385,3245,0.801818181818182,0.5545151515151515,0.24730303030303047,9240,7,7
decoder,2,0.985087235996327,0.7055242211754953,0.5821414532316436,0.7116883116883117,0.5944530046224962,385,3245,0.7391666666666666,0.4703787878787879,0.26878787878787874,9240,7,7
