layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9223048668503214,0.9735616784252086,0.9357282084506247,0.9766233766233766,0.9392912172573189,385,3245,0.6508953168044077,0.4417287699125644,0.20916654689184333,7865,7,5
decoder,1,0.9329384756657484,0.5593174770459893,0.47779181318611574,0.5818181818181818,0.4755007704160247,385,3245,0.7436983471074381,0.49143747754222067,0.2522608695652174,7865,7,5
decoder,2,0.9108539944903582,0.5843296941214974,0.4445873174567921,0.5636363636363636,0.4357473035439137,385,3245,0.6980371900826446,0.503884836507366,0.1941523535752786,7865,7,5
