layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.8819421487603306,0.6548035587083618,0.4521731774674416,0.6727272727272727,0.4428351309707242,385,3245,0.46530303030303033,0.6030151515151514,-0.13771212121212106,7920,7,5
decoder,1,0.8638154269972451,0.5330542750491042,0.3440343929961025,0.5324675324675324,0.3420647149460709,385,3245,0.48530303030303035,0.5851212121212122,-0.0998181818181818,7920,7,5
decoder,2,0.8934389348025711,0.6938527743164127,0.5869203089126688,0.7116883116883117,0.5882896764252696,385,3245,0.5103787878787879,0.5426363636363636,-0.03225757575757571,7920,7,5
