layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.551980,0.128634,0.850762,0.060869,0.499229,0.000767,0.052751,0.887155,0.007244,-0.036393,sample,5,0.500000,0.895661,2,43560
encoder,0,all,content-pool,conjugation,linear,0.514238,0.145905,0.695230,0.056691,0.340515,0.045546,0.173723,0.591264,0.022209,0.103966,group,5,0.333333,0.787879,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.815176,0.207537,0.912994,0.060976,0.554229,0.042624,0.260947,0.809079,0.010166,0.103915,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.532619,0.101951,0.845125,0.059539,0.500076,0.000161,0.032544,0.894893,0.000886,-0.049769,sample,5,0.500000,0.895661,2,43560
encoder,1,all,content-pool,conjugation,linear,0.573084,0.144154,0.697712,0.102408,0.335151,0.076309,0.237933,0.618748,0.038422,0.078965,group,5,0.333333,0.787879,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.828889,0.197472,0.935818,0.053258,0.487601,0.044510,0.341288,0.785341,0.018397,0.150477,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.578699,0.114768,0.837921,0.065375,0.499978,0.000105,0.078720,0.895414,0.000357,-0.057493,sample,5,0.500000,0.895661,2,43560
encoder,2,all,content-pool,conjugation,linear,0.616878,0.131251,0.722436,0.073149,0.335059,0.045707,0.281819,0.613993,0.043568,0.108443,group,5,0.333333,0.787879,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.851338,0.187233,0.950706,0.042155,0.470464,0.036587,0.380874,0.781156,0.049247,0.169550,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.607091,0.139164,0.847960,0.041703,0.499858,0.000281,0.107233,0.893815,0.003431,-0.045855,sample,5,0.500000,0.895661,2,43560
encoder,3,all,content-pool,conjugation,linear,0.664459,0.136953,0.763715,0.071762,0.326899,0.041099,0.337560,0.624164,0.040739,0.139551,group,5,0.333333,0.787879,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.863270,0.186215,0.944431,0.065189,0.528207,0.077340,0.335064,0.832816,0.049752,0.111615,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.566547,0.124667,0.862925,0.078459,0.500017,0.000183,0.066529,0.892586,0.005672,-0.029661,sample,5,0.500000,0.895661,2,43560
decoder,0,all,content-pool,conjugation,linear,0.618381,0.223404,0.786668,0.094771,0.380553,0.071304,0.237828,0.685028,0.045862,0.101641,group,5,0.333333,0.787879,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.801713,0.157826,0.936029,0.036552,0.469596,0.036576,0.332116,0.808805,0.024515,0.127224,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.612201,0.086098,0.866069,0.038360,0.500005,0.000021,0.112196,0.894089,0.003000,-0.028020,sample,5,0.500000,0.895661,2,43560
decoder,1,all,content-pool,conjugation,linear,0.702365,0.173527,0.815253,0.047569,0.333326,0.025961,0.369039,0.669708,0.017137,0.145545,group,5,0.333333,0.787879,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.824630,0.165798,0.938771,0.042457,0.516781,0.107597,0.307850,0.836037,0.046323,0.102735,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.573589,0.073952,0.842149,0.034953,0.499998,0.000006,0.073590,0.895587,0.000132,-0.053438,sample,5,0.500000,0.895661,2,43560
decoder,2,all,content-pool,conjugation,linear,0.626617,0.194732,0.771810,0.050712,0.340760,0.093067,0.285857,0.627475,0.054955,0.144335,group,5,0.333333,0.787879,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.846705,0.201455,0.935385,0.056451,0.482452,0.048358,0.364253,0.806810,0.035920,0.128574,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.537110,0.089935,0.819196,0.050120,0.499923,0.000324,0.037187,0.891670,0.007225,-0.072474,sample,5,0.500000,0.895661,2,43560
decoder,3,all,content-pool,conjugation,linear,0.517506,0.180643,0.730959,0.054801,0.314019,0.068490,0.203487,0.595225,0.066932,0.135734,group,5,0.333333,0.787879,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.805898,0.191255,0.930330,0.046623,0.488645,0.048692,0.317252,0.783731,0.034022,0.146599,group,5,0.500000,0.893939,2,43560
