layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6679079370439025,0.4999187119554372,0.1679892250884653,43560
decoder,0,all,conjugation,linear,0.7014797098747588,0.36137741046831956,0.34010229940643927,43560
decoder,0,all,l_shaped,linear,0.8063797061524335,0.5374802571166207,0.26889944903581275,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7111470788425684,0.5516267876433611,0.1595202911992073,38175
decoder,1,all,stem_final_match,linear,0.7258144967450328,0.4995461494834186,0.22626834726161427,43560
decoder,1,all,conjugation,linear,0.7082028883443487,0.274574839302112,0.43362804904223673,43560
decoder,1,all,l_shaped,linear,0.8360399449035812,0.5082644628099173,0.3277754820936639,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7677436516771496,0.47373323302274717,0.2940104186544025,38175
decoder,2,all,stem_final_match,linear,0.7313010794030419,0.4997119955596084,0.23158908384343352,43560
decoder,2,all,conjugation,linear,0.6574119347356293,0.33750045913682275,0.31991147559880656,43560
decoder,2,all,l_shaped,linear,0.8363498622589531,0.5038767217630854,0.33247314049586774,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7590179988086255,0.4637862628707044,0.2952317359379211,38175
decoder,3,all,stem_final_match,linear,0.7385476195541496,0.5009357553629672,0.2376118641911824,43560
decoder,3,all,conjugation,linear,0.6624174251655008,0.3401799816345271,0.3222374435309737,43560
decoder,3,all,l_shaped,linear,0.8338257575757575,0.507643709825528,0.3261820477502295,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7589516887681613,0.46564985396995107,0.29330183479821026,38175
