layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7080865980113241,0.4999384800243642,0.20814811798695992,43560
encoder,0,all,conjugation,linear,0.5699237832874197,0.29903103764921946,0.2708927456382002,43560
encoder,0,all,l_shaped,linear,0.8141724058769514,0.5273197887970615,0.28685261707988985,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7668794387048554,0.4906469826475869,0.27623245605726854,39015
encoder,1,all,stem_final_match,linear,0.6945412240634388,0.5000241483690988,0.19451707569433996,43560
encoder,1,all,conjugation,linear,0.6741166207529845,0.29448484848484846,0.37963177226813605,43560
encoder,1,all,l_shaped,linear,0.8605681818181818,0.4814765840220385,0.3790915977961433,43560
encoder,1,stemfinal_same,l_shaped,linear,0.7932746449592166,0.5816386443421362,0.21163600061708043,39015
encoder,2,all,stem_final_match,linear,0.6973611654900296,0.49987384006683017,0.1974873254231994,43560
encoder,2,all,conjugation,linear,0.6625280073461892,0.3344394857667585,0.3280885215794307,43560
encoder,2,all,l_shaped,linear,0.8363337924701562,0.48295408631772274,0.3533797061524334,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8564678445608669,0.4703138757058961,0.3861539688549708,39015
encoder,3,all,stem_final_match,linear,0.6921949664150111,0.49979304637124544,0.19240192004376566,43560
encoder,3,all,conjugation,linear,0.748534435261708,0.33535739210284665,0.4131770431588614,43560
encoder,3,all,l_shaped,linear,0.8418813131313131,0.5092417355371901,0.332639577594123,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8274850589583631,0.4826902656502761,0.344794793308087,39015
decoder,0,all,stem_final_match,linear,0.732279723350204,0.5006518675639867,0.23162785578621725,43560
decoder,0,all,conjugation,linear,0.6364995408631773,0.2973010101010101,0.33919853076216716,43560
decoder,0,all,l_shaped,linear,0.8276251147842058,0.5085994031221304,0.3190257116620754,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6262895316936608,0.49213618256059666,0.1341533491330641,39015
decoder,1,all,stem_final_match,linear,0.7024635300391191,0.5001769651889163,0.2022865648502028,43560
decoder,1,all,conjugation,linear,0.6191469237832875,0.32517851239669426,0.29396841138659324,43560
decoder,1,all,l_shaped,linear,0.8495270890725436,0.4899804866850321,0.3595466023875115,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6869461308545213,0.47617680672374185,0.21076932413077942,39015
decoder,2,all,stem_final_match,linear,0.7291303081120073,0.49976385519701483,0.22936645291499247,43560
decoder,2,all,conjugation,linear,0.6331799816345269,0.31132653810835625,0.3218534435261707,43560
decoder,2,all,l_shaped,linear,0.841557621671258,0.4770746097337006,0.36448301193755744,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7342471403274669,0.4816796649215204,0.25256747540594643,39015
decoder,3,all,stem_final_match,linear,0.7255720100744674,0.49983163398980057,0.2257403760846668,43560
decoder,3,all,conjugation,linear,0.6871340679522498,0.33382314049586775,0.3533109274563821,43560
decoder,3,all,l_shaped,linear,0.8004660238751148,0.4784129935720845,0.3220530303030303,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7216686212623837,0.5423084227931056,0.1793601984692781,39015
