layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7566707357877833,0.5001945248160211,0.2564762109717622,43560
encoder,0,all,conjugation,linear,0.6223296602387511,0.31098971533516984,0.3113399449035813,43560
encoder,0,all,l_shaped,linear,0.8480371900826444,0.5210626721763086,0.3269745179063358,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7708783578540463,0.5001498220864384,0.2707285357676079,39015
encoder,1,all,stem_final_match,linear,0.7189234571164221,0.5003255815818086,0.21859787553461352,43560
encoder,1,all,conjugation,linear,0.6685105601469238,0.2916887052341598,0.376821854912764,43560
encoder,1,all,l_shaped,linear,0.8349954086317724,0.4831613865932047,0.3518340220385677,43560
encoder,1,stemfinal_same,l_shaped,linear,0.8165551991985154,0.5314184348787604,0.285136764319755,39015
encoder,2,all,stem_final_match,linear,0.7121471640554962,0.4999617947508329,0.21218536930466325,43560
encoder,2,all,conjugation,linear,0.7037814508723599,0.3300044077134986,0.3737770431588613,43560
encoder,2,all,l_shaped,linear,0.8798863636363636,0.4956182277318641,0.38426813590449954,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8375880337092252,0.4654402271207017,0.3721478065885235,39015
encoder,3,all,stem_final_match,linear,0.7749347474997206,0.5001718317240879,0.2747629157756327,43560
encoder,3,all,conjugation,linear,0.7008347107438017,0.30566887052341596,0.3951658402203857,43560
encoder,3,all,l_shaped,linear,0.8613131313131313,0.5258753443526172,0.3354377869605141,43560
encoder,3,stemfinal_same,l_shaped,linear,0.7832417396080237,0.514251679477461,0.2689900601305627,39015
decoder,0,all,stem_final_match,linear,0.6719365066666121,0.49989375534205094,0.17204275132456115,43560
decoder,0,all,conjugation,linear,0.6179742883379248,0.31228099173553714,0.30569329660238764,43560
decoder,0,all,l_shaped,linear,0.8063487144168964,0.536055785123967,0.27029292929292936,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7952426503294188,0.471335744131215,0.3239069061982038,39015
decoder,1,all,stem_final_match,linear,0.7340490124545243,0.5001630011286716,0.23388601132585263,43560
decoder,1,all,conjugation,linear,0.6566969696969698,0.34656877869605146,0.3101281910009183,43560
decoder,1,all,l_shaped,linear,0.8842676767676767,0.5117449494949495,0.37252272727272717,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7629446215305775,0.48184109778100737,0.28110352374957015,39015
decoder,2,all,stem_final_match,linear,0.7685671748119974,0.4999678023387551,0.26859937247324234,43560
decoder,2,all,conjugation,linear,0.6761808999081725,0.28127640036730944,0.3949044995408631,43560
decoder,2,all,l_shaped,linear,0.8306818181818182,0.4551721763085399,0.3755096418732783,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7959628061509291,0.5011175530194868,0.2948452531314423,39015
decoder,3,all,stem_final_match,linear,0.7491697162585298,0.49962614623288887,0.24954357002564093,43560
decoder,3,all,conjugation,linear,0.7036749311294765,0.33595739210284664,0.3677175390266299,43560
decoder,3,all,l_shaped,linear,0.7931691919191919,0.5045553259871443,0.28861386593204763,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7867282006276708,0.49386909862897105,0.29285910199869974,39015
