layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6856462905015641,0.5001130011383007,0.1855332893632634,43560
encoder,0,all,conjugation,linear,0.518616064955778,0.3888328741965106,0.12978319075926736,43560
encoder,0,all,l_shaped,linear,0.6628753443526172,0.4893526170798898,0.17352272727272738,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6197782960786531,0.5865943308680738,0.033183965210579314,38175
encoder,1,all,stem_final_match,linear,0.7180943996715319,0.5001452675676985,0.21794913210383338,43560
encoder,1,all,conjugation,linear,0.5506881874106755,0.3064866850321396,0.24420150237853588,43560
encoder,1,all,l_shaped,linear,0.6922796143250689,0.50286753902663,0.18941207529843895,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6286228000094705,0.4817974113451814,0.14682538866428907,38175
encoder,2,all,stem_final_match,linear,0.7128159631220677,0.4992894249282669,0.21352653819380085,43560
encoder,2,all,conjugation,linear,0.5821824287632483,0.36744995408631775,0.21473247467693057,43560
encoder,2,all,l_shaped,linear,0.7424999999999999,0.46915679522497705,0.2733432047750229,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6856382526199336,0.49245279819093024,0.19318545442900337,38175
encoder,3,all,stem_final_match,linear,0.7798767747981005,0.4997467762989979,0.2801299984991026,43560
encoder,3,all,conjugation,linear,0.6247276533650572,0.3146951331496786,0.3100325202153786,43560
encoder,3,all,l_shaped,linear,0.7741035353535354,0.5185994031221304,0.255504132231405,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6427943281194334,0.46440006632481284,0.17839426179462053,38175
decoder,0,all,stem_final_match,linear,0.7363399333670742,0.499979944798282,0.23635998856879215,43560
decoder,0,all,conjugation,linear,0.5141368227731864,0.31460422405876953,0.19953259871441686,43560
decoder,0,all,l_shaped,linear,0.7501228191000917,0.4870550964187328,0.2630677226813589,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7608084565797074,0.4935429147807973,0.2672655417989101,38175
decoder,1,all,stem_final_match,linear,0.7940761850730665,0.5002656976534839,0.2938104874195826,43560
decoder,1,all,conjugation,linear,0.6939047462950105,0.3230036730945822,0.3709010732004283,43560
decoder,1,all,l_shaped,linear,0.7806737832874197,0.4537596418732782,0.32691414141414143,43560
decoder,1,stemfinal_same,l_shaped,linear,0.800847080237293,0.49653334664155047,0.30431373359574254,38175
decoder,2,all,stem_final_match,linear,0.8000981516401066,0.4998518495861255,0.30024630205398106,43560
decoder,2,all,conjugation,linear,0.6826002303639084,0.34675114784205696,0.3358490825218514,43560
decoder,2,all,l_shaped,linear,0.7788751147842057,0.5123122130394857,0.26656290174471997,43560
decoder,2,stemfinal_same,l_shaped,linear,0.789947625841602,0.5128247880029468,0.2771228378386552,38175
decoder,3,all,stem_final_match,linear,0.7637375561975407,0.5001400731127068,0.2635974830848339,43560
decoder,3,all,conjugation,linear,0.6659086901587422,0.3633149678604224,0.3025937222983198,43560
decoder,3,all,l_shaped,linear,0.779469696969697,0.5151368227731864,0.26433287419651064,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7671614846170209,0.48892246870770856,0.2782390159093124,38175
