layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.692012580904225,0.49971992773709867,0.19229265316712635,43560
encoder,0,all,conjugation,linear,0.5603902662993572,0.3042839302112029,0.25610633608815425,43560
encoder,0,all,l_shaped,linear,0.7947635445362718,0.5163696051423324,0.2783939393939394,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7409336096970325,0.4954855817522585,0.245448027944774,39015
encoder,1,all,stem_final_match,linear,0.749900817234345,0.5002172673161827,0.24968354991816233,43560
encoder,1,all,conjugation,linear,0.6616868686868688,0.30728044077134986,0.3544064279155189,43560
encoder,1,all,l_shaped,linear,0.8909090909090909,0.5010911386593204,0.38981795224977045,43560
encoder,1,stemfinal_same,l_shaped,linear,0.8601420302407087,0.5628129700059402,0.29732906023476846,39015
encoder,2,all,stem_final_match,linear,0.7116693983091759,0.5000139311567915,0.21165546715238437,43560
encoder,2,all,conjugation,linear,0.6645730027548209,0.3534198347107438,0.3111531680440771,43560
encoder,2,all,l_shaped,linear,0.8654292929292928,0.5121140955004592,0.35331519742883366,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8471579881287873,0.4432828733299286,0.4038751147988587,39015
encoder,3,all,stem_final_match,linear,0.7132507635115631,0.5001893857757108,0.21306137773585232,43560
encoder,3,all,conjugation,linear,0.6703021120293847,0.317134435261708,0.35316767676767674,43560
encoder,3,all,l_shaped,linear,0.8697474747474748,0.5011910009182736,0.3685564738292012,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8495987706833645,0.45816456004909484,0.3914342106342697,39015
decoder,0,all,stem_final_match,linear,0.7307182631919882,0.4996603290452306,0.23105793414675757,43560
decoder,0,all,conjugation,linear,0.5774738292011019,0.33417263544536274,0.24330119375573916,43560
decoder,0,all,l_shaped,linear,0.8117917814508724,0.5576868686868688,0.2541049127640036,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7437468518326217,0.4620171992839926,0.2817296525486291,39015
decoder,1,all,stem_final_match,linear,0.7551033424575947,0.5002233672889045,0.2548799751686902,43560
decoder,1,all,conjugation,linear,0.6323168044077135,0.35668741965105605,0.2756293847566575,43560
decoder,1,all,l_shaped,linear,0.8063590449954088,0.4917176308539946,0.31464141414141417,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7154581064853207,0.48942429915847824,0.22603380732684247,39015
decoder,2,all,stem_final_match,linear,0.740294737462418,0.4998517661648102,0.24044297129760783,43560
decoder,2,all,conjugation,linear,0.671384756657484,0.30418769513314964,0.36719706152433434,43560
decoder,2,all,l_shaped,linear,0.8238624885215794,0.4677027089072544,0.356159779614325,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7575434906784693,0.49958903161862606,0.2579544590598432,39015
decoder,3,all,stem_final_match,linear,0.7527358139814442,0.5001342503691172,0.252601563612327,43560
decoder,3,all,conjugation,linear,0.7001955922865013,0.31334380165289255,0.38685179063360875,43560
decoder,3,all,l_shaped,linear,0.8376492194674015,0.47927823691460053,0.3583709825528009,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7063280941745708,0.5144078515095238,0.19192024266504693,39015
