layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7616616095158959,0.49967693659865625,0.26198467291723965,43560
encoder,0,all,conjugation,linear,0.557634748927655,0.34587695133149676,0.2117577975961582,43560
encoder,0,all,l_shaped,linear,0.6861214416896235,0.5234407713498622,0.1626806703397613,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6715810086396597,0.5619523161711915,0.10962869246846829,38175
encoder,1,all,stem_final_match,linear,0.7199472179872489,0.4999978584606549,0.219949359526594,43560
encoder,1,all,conjugation,linear,0.6629314332663614,0.30619100091827367,0.3567404323480877,43560
encoder,1,all,l_shaped,linear,0.6871567952249771,0.527757116620753,0.1593996786042241,43560
encoder,1,stemfinal_same,l_shaped,linear,0.7139621658584924,0.46135655149041055,0.2526056143680818,38175
encoder,2,all,stem_final_match,linear,0.6927654193150015,0.4993435127944024,0.19342190652059904,43560
encoder,2,all,conjugation,linear,0.7415915201226206,0.3647695133149679,0.37682200680765277,43560
encoder,2,all,l_shaped,linear,0.6996992653810835,0.47621854912764006,0.22348071625344346,43560
encoder,2,stemfinal_same,l_shaped,linear,0.7174740666568749,0.5141614510279822,0.2033126156288927,38175
encoder,3,all,stem_final_match,linear,0.7257160869777988,0.5004957993049477,0.22522028767285107,43560
encoder,3,all,conjugation,linear,0.6747026519466711,0.31795684113865935,0.35674581080801177,43560
encoder,3,all,l_shaped,linear,0.7337878787878788,0.48314761248852156,0.2506402662993572,43560
encoder,3,stemfinal_same,l_shaped,linear,0.7362621850557294,0.4668124713885834,0.269449713667146,38175
decoder,0,all,stem_final_match,linear,0.7292442270047411,0.5001330317977499,0.2291111952069912,43560
decoder,0,all,conjugation,linear,0.5832818355626761,0.27230119375573925,0.31098064180693685,43560
decoder,0,all,l_shaped,linear,0.7708184113865932,0.46618204775022953,0.3046363636363637,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7532112290724506,0.49251215119953534,0.2606990778729153,38175
decoder,1,all,stem_final_match,linear,0.7733018529740039,0.5001174845537805,0.2731843684202234,43560
decoder,1,all,conjugation,linear,0.660823171535258,0.33280165289256197,0.3280215186426961,43560
decoder,1,all,l_shaped,linear,0.7584641873278237,0.4637022497704316,0.2947619375573921,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7818737166526496,0.4848967781713071,0.2969769384813425,38175
decoder,2,all,stem_final_match,linear,0.8464827679365158,0.5,0.3464827679365158,43560
decoder,2,all,conjugation,linear,0.6849613583605678,0.365831955922865,0.3191294024377028,43560
decoder,2,all,l_shaped,linear,0.7692022497704316,0.5309414600550965,0.23826078971533515,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7849076620985272,0.4897835246024247,0.29512413749610256,38175
decoder,3,all,stem_final_match,linear,0.7919977654861443,0.49992532952452695,0.29207243596161736,43560
decoder,3,all,conjugation,linear,0.6961498803302424,0.33873829201101924,0.35741158831922315,43560
decoder,3,all,l_shaped,linear,0.7490736914600551,0.5036685032139577,0.24540518824609736,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7793930750675477,0.5126018169603322,0.2667912581072155,38175
