layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.5526497434040417,0.49980329102397275,0.052846452380068965,43560
decoder,0,all,conjugation,linear,0.4504811753902662,0.36728907254361803,0.08319210284664819,43560
decoder,0,all,l_shaped,linear,0.64875,0.5055399449035812,0.14321005509641882,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6952229426500188,0.49217866151726186,0.20304428113275697,38580
decoder,1,all,stem_final_match,linear,0.68060984123212,0.5001375462135031,0.18047229501861684,43560
decoder,1,all,conjugation,linear,0.4325426997245179,0.26650982552800734,0.16603287419651058,43560
decoder,1,all,l_shaped,linear,0.7015656565656566,0.5324187327823691,0.16914692378328755,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7118692964981497,0.5737962526249255,0.13807304387322417,38580
decoder,2,all,stem_final_match,linear,0.601243332924224,0.5003176307368331,0.10092570218739094,43560
decoder,2,all,conjugation,linear,0.40296602387511476,0.3541551882460973,0.048810835629017446,43560
decoder,2,all,l_shaped,linear,0.7123140495867768,0.5440656565656565,0.16824839302112027,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7186524964615368,0.4731738879068123,0.24547860855472453,38580
decoder,3,all,stem_final_match,linear,0.5933805612368321,0.5003755098629554,0.09300505137387671,43560
decoder,3,all,conjugation,linear,0.3409182736455464,0.36888613406795223,-0.027967860422405844,43560
decoder,3,all,l_shaped,linear,0.7766345270890727,0.4908792470156106,0.28575528007346207,43560
decoder,3,stemfinal_same,l_shaped,linear,0.705725482546713,0.45672501552366684,0.24900046702304612,38580
