layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6246040348036812,0.5000597939349464,0.12454424086873483,43120
decoder,0,all,conjugation,linear,0.45530987292277614,0.3325149323143458,0.12279494060843033,43120
decoder,0,all,l_shaped,linear,0.7815270350564468,0.5203107140927996,0.2612163209636472,43120
decoder,0,stemfinal_same,l_shaped,linear,0.8021888520358011,0.49453298722684813,0.307655864808953,38727
decoder,1,all,stem_final_match,linear,0.6264752954259204,0.500305909190152,0.12616938623576834,43120
decoder,1,all,conjugation,linear,0.4674778577564502,0.3229155306733019,0.14456232708314826,43120
decoder,1,all,l_shaped,linear,0.8155338140765949,0.5206398341705829,0.29489397990601196,43120
decoder,1,stemfinal_same,l_shaped,linear,0.7872922292061123,0.40757005550924585,0.37972217369686645,38727
decoder,2,all,stem_final_match,linear,0.6156240858434942,0.49991691417791834,0.11570717166557581,43120
decoder,2,all,conjugation,linear,0.4957763263129832,0.38920505939156963,0.10657126692141355,43120
decoder,2,all,l_shaped,linear,0.8562574272133097,0.5177583454869552,0.33849908172635446,43120
decoder,2,stemfinal_same,l_shaped,linear,0.7959197055184353,0.4797270571525126,0.31619264836592265,38727
decoder,3,all,stem_final_match,linear,0.6613556589346488,0.50058041724771,0.1607752416869388,43120
decoder,3,all,conjugation,linear,0.5869446369856928,0.34699318107763855,0.23995145590805422,43120
decoder,3,all,l_shaped,linear,0.802533422459893,0.46773679306433313,0.3347966293955599,43120
decoder,3,stemfinal_same,l_shaped,linear,0.8028542632346317,0.4485857120055991,0.3542685512290326,38727
