layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.5725143040209424,0.5001054713011427,0.0724088327197997,43560
decoder,0,all,conjugation,linear,0.35719283746556474,0.35209219467401287,0.005100642791551868,43560
decoder,0,all,l_shaped,linear,0.5609354912764004,0.513992883379247,0.04694260789715343,43560
decoder,0,stemfinal_same,l_shaped,linear,0.5834146202987845,0.4597175346317358,0.12369708566704873,38580
decoder,1,all,stem_final_match,linear,0.6389417696737665,0.500639155082111,0.1383026145916555,43560
decoder,1,all,conjugation,linear,0.48056382001836545,0.2864793388429752,0.19408448117539023,43560
decoder,1,all,l_shaped,linear,0.6174931129476584,0.5425573921028468,0.07493572084481159,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7791663595912575,0.49314061051243757,0.2860257490788199,38580
decoder,2,all,stem_final_match,linear,0.6287014844091194,0.4997982882260656,0.12890319618305385,43560
decoder,2,all,conjugation,linear,0.42392102846648305,0.3530629935720845,0.07085803489439857,43560
decoder,2,all,l_shaped,linear,0.6665415518824609,0.539565886134068,0.12697566574839292,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7910010933391689,0.48008479784712543,0.31091629549204347,38580
decoder,3,all,stem_final_match,linear,0.6000281424112807,0.4993758260112565,0.10065231640002414,43560
decoder,3,all,conjugation,linear,0.38309917355371903,0.32056216712580354,0.06253700642791549,43560
decoder,3,all,l_shaped,linear,0.7325929752066116,0.49559136822773187,0.23700160697887973,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8020653029202833,0.4710421745524722,0.3310231283678111,38580
