layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.7024329043485644,0.5001478962159716,0.20228500813259287,43560
decoder,0,all,conjugation,linear,0.6322056593754117,0.3747162534435261,0.25748940593188563,43560
decoder,0,all,l_shaped,linear,0.8455371900826446,0.5442293388429753,0.3013078512396693,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7162352783266166,0.5374908915072611,0.17874438681935545,38175
decoder,1,all,stem_final_match,linear,0.7290205935272738,0.5008982963154092,0.2281222972118646,43560
decoder,1,all,conjugation,linear,0.6327641141421045,0.3069494949494949,0.3258146191926096,43560
decoder,1,all,l_shaped,linear,0.8060571625344352,0.5121873278236915,0.2938698347107437,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7408800108785588,0.49117203227451106,0.24970797860404775,38175
decoder,2,all,stem_final_match,linear,0.7503590559870402,0.4995008750031351,0.2508581809839051,43560
decoder,2,all,conjugation,linear,0.6386461947778778,0.3470651974288338,0.29158099734904397,43560
decoder,2,all,l_shaped,linear,0.825017217630854,0.48275642791551887,0.34226078971533513,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7299045540555632,0.49484335451058203,0.23506119954498117,38175
decoder,3,all,stem_final_match,linear,0.7039031201038596,0.4994867827734069,0.20441633733045267,43560
decoder,3,all,conjugation,linear,0.6525715600535654,0.30292561983471067,0.34964594021885476,43560
decoder,3,all,l_shaped,linear,0.8364233241505967,0.4921237373737374,0.34429958677685935,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7152390425203039,0.47362624320735003,0.24161279931295387,38175
