layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.616628386578507,0.5007118823865108,0.11591650419199628,43120
decoder,0,all,conjugation,linear,0.46336754643206257,0.33702003317633816,0.1263475132557244,43120
decoder,0,all,l_shaped,linear,0.7946374844703722,0.49551295035920706,0.29912453411116513,43120
decoder,0,stemfinal_same,l_shaped,linear,0.735540859694459,0.5002477880500156,0.23529307164444346,38727
decoder,1,all,stem_final_match,linear,0.6144435297011206,0.49973779413982616,0.11470573556129443,43120
decoder,1,all,conjugation,linear,0.4902945584881069,0.3664630350425072,0.12383152344559967,43120
decoder,1,all,l_shaped,linear,0.8358021390374331,0.49631278020850206,0.339489358828931,43120
decoder,1,stemfinal_same,l_shaped,linear,0.7566347150022563,0.4112948936822349,0.34533982132002145,38727
decoder,2,all,stem_final_match,linear,0.606098998718753,0.5000775606875829,0.10602143803117003,43120
decoder,2,all,conjugation,linear,0.4949830563701532,0.3823705115672858,0.11261254480286742,43120
decoder,2,all,l_shaped,linear,0.8604664289958409,0.5216647490952303,0.3388016799006106,43120
decoder,2,stemfinal_same,l_shaped,linear,0.7856933102611819,0.4841738688527659,0.301519441408416,38727
decoder,3,all,stem_final_match,linear,0.6576179883398992,0.5000999081140528,0.15751808022584635,43120
decoder,3,all,conjugation,linear,0.5340005035694186,0.34154132231404954,0.1924591812553691,43120
decoder,3,all,l_shaped,linear,0.8300405795927187,0.4849185572300545,0.3451220223626642,43120
decoder,3,stemfinal_same,l_shaped,linear,0.7901799154000428,0.45527215845545566,0.3349077569445872,38727
