layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6439428762729277,0.4999763296753585,0.1439665465975692,43560
encoder,0,all,conjugation,linear,0.3644536271808999,0.3188995408631773,0.04555408631772262,43560
encoder,0,all,l_shaped,linear,0.6967699724517906,0.5831246556473829,0.1136453168044077,43560
encoder,0,stemfinal_same,l_shaped,linear,0.5979007465963988,0.48535952184716163,0.11254122474923717,38580
encoder,1,all,stem_final_match,linear,0.671590517053968,0.4999156062925946,0.17167491076137337,43560
encoder,1,all,conjugation,linear,0.3202561983471074,0.299455463728191,0.020800734618916406,43560
encoder,1,all,l_shaped,linear,0.6619191919191919,0.5319974747474748,0.12992171717171708,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6421503969700085,0.5028576056625835,0.139292791307425,38580
encoder,2,all,stem_final_match,linear,0.6403905702313967,0.5008209634570685,0.13956960677432817,43560
encoder,2,all,conjugation,linear,0.3234894398530762,0.3246415059687787,-0.0011520661157025103,43560
encoder,2,all,l_shaped,linear,0.758940541781451,0.5352355371900827,0.22370500459136833,43560
encoder,2,stemfinal_same,l_shaped,linear,0.5972204935572188,0.5464722226341837,0.05074827092303513,38580
encoder,3,all,stem_final_match,linear,0.6508021091099829,0.5002142134458838,0.15058789566409914,43560
encoder,3,all,conjugation,linear,0.3272892561983471,0.3236949494949495,0.0035943067033976095,43560
encoder,3,all,l_shaped,linear,0.680463728191001,0.46786202938475674,0.21260169880624424,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6644640359811497,0.4405378083549313,0.2239262276262184,38580
decoder,0,all,stem_final_match,linear,0.747897121619863,0.5001730566196061,0.2477240650002569,43560
decoder,0,all,conjugation,linear,0.3615270890725436,0.3260932966023875,0.0354337924701561,43560
decoder,0,all,l_shaped,linear,0.7862063820018366,0.48130027548209375,0.3049061065197428,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7167694521533559,0.4560550972494051,0.2607143549039508,38580
decoder,1,all,stem_final_match,linear,0.6914407949784895,0.5000230776110544,0.19141771736743518,43560
decoder,1,all,conjugation,linear,0.408168044077135,0.338996694214876,0.06917134986225898,43560
decoder,1,all,l_shaped,linear,0.7535525711662074,0.5082747933884297,0.2452777777777777,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8014411148176179,0.5287918452641143,0.27264926955350366,38580
decoder,2,all,stem_final_match,linear,0.7151654239347828,0.5000282104830674,0.21513721345171533,43560
decoder,2,all,conjugation,linear,0.4292341597796144,0.3595302112029385,0.06970394857667589,43560
decoder,2,all,l_shaped,linear,0.7880612947658403,0.47881083562901744,0.30925045913682286,43560
decoder,2,stemfinal_same,l_shaped,linear,0.848498534503018,0.4747487797701167,0.37374975473290134,38580
decoder,3,all,stem_final_match,linear,0.6796901168362041,0.5000685330890781,0.179621583747126,43560
decoder,3,all,conjugation,linear,0.43142791551882465,0.32094233241505965,0.110485583103765,43560
decoder,3,all,l_shaped,linear,0.7728615702479338,0.4812646923783287,0.2915968778696051,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8072324224007253,0.46828214089335757,0.3389502815073678,38580
