layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9677777777777778,0.007189540605475841,0.02301720255564976,0.0025974025974025974,0.020338983050847456,385,3245,0.7260950413223141,0.4297429033417176,0.29635213798059645,7865,7,5
decoder,1,0.9581129476584023,0.11953521924803785,0.012958814072744095,0.11168831168831168,0.007395993836671803,385,3245,0.7981818181818181,0.4475505449754461,0.350631273206372,7865,7,5
decoder,2,0.9621625344352617,0.15447031605444136,0.050953287422651886,0.16103896103896104,0.04468412942989214,385,3245,0.7363085399449035,0.5932068511198947,0.14310168882500884,7865,7,5
