layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9498806244260789,0.12297563484393405,0.06538240132321031,0.11428571428571428,0.056394453004622494,385,3245,0.5962121212121212,0.5345757575757576,0.0616363636363636,7920,7,5
decoder,1,0.9464876033057852,0.030337817217118486,0.09251129604503078,0.012987012987012988,0.08043143297380585,385,3245,0.4753787878787879,0.5673939393939393,-0.09201515151515144,7920,7,5
decoder,2,0.9215702479338843,0.166541833447562,0.07459073180650361,0.15844155844155844,0.06933744221879815,385,3245,0.4709090909090909,0.5849545454545454,-0.1140454545454545,7920,7,5
