layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.7350866035587227,0.43995710025912715,0.29512950329959553,5
encoder,0,same->differ,0.8153968253968253,0.6614356310327999,0.15396119436402544,5
encoder,1,differ->same,0.7542050220008099,0.4604531211129017,0.29375190088790815,5
encoder,1,same->differ,0.8245622119815668,0.4505457193360338,0.37401649264553294,5
encoder,2,differ->same,0.7598314675450684,0.45701006931966015,0.3028213982254082,5
encoder,2,same->differ,0.8026779313876088,0.7374261319795956,0.06525179940801318,5
encoder,3,differ->same,0.7664239647117337,0.49389578968429415,0.27252817502743953,5
encoder,3,same->differ,0.8412237583205324,0.5835205503161073,0.25770320800442514,5
decoder,0,differ->same,0.6799848345251005,0.5225110665114865,0.157473768013614,5
decoder,0,same->differ,0.7401587301587301,0.3956302306888312,0.34452849946989894,5
decoder,1,differ->same,0.6446496856833025,0.5081547658072186,0.13649491987608386,5
decoder,1,same->differ,0.765079365079365,0.4683753577136171,0.2967040073657479,5
decoder,2,differ->same,0.7012697687944535,0.5149704821481361,0.18629928664631734,5
decoder,2,same->differ,0.7884126984126985,0.6100989913451057,0.17831370706759275,5
decoder,3,differ->same,0.6796792148741237,0.4735760670950796,0.20610314777904415,5
decoder,3,same->differ,0.7587301587301587,0.541263113955194,0.2174670447749647,5
