layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.705384287154734,0.44755315674920704,0.25783113040552696,5
encoder,0,same->differ,0.7572913466461854,0.6311484604516765,0.12614288619450886,5
encoder,1,differ->same,0.7207246542244545,0.45675745479730406,0.26396719942715047,5
encoder,1,same->differ,0.7538095238095238,0.4809790087795508,0.272830515029973,5
encoder,2,differ->same,0.7457281194539342,0.4674325366615026,0.27829558279243166,5
encoder,2,same->differ,0.8484485407066051,0.7322714054900467,0.11617713521655848,5
encoder,3,differ->same,0.751632055139275,0.502364415081748,0.249267640057527,5
encoder,3,same->differ,0.8061904761904761,0.5569279485405729,0.2492625276499032,5
decoder,0,differ->same,0.7303221168611271,0.5238499126403507,0.2064722042207764,5
decoder,0,same->differ,0.6998412698412698,0.4066101713080794,0.2932310985331904,5
decoder,1,differ->same,0.6942479908463586,0.4808572504923448,0.21339074035401379,5
decoder,1,same->differ,0.7514285714285714,0.4608337027607637,0.29059486866780776,5
decoder,2,differ->same,0.628584881815291,0.4975736183345754,0.13101126348071562,5
decoder,2,same->differ,0.7522222222222222,0.5421226386718047,0.21009958355041758,5
decoder,3,differ->same,0.6186721512416393,0.48405321404292245,0.13461893719871687,5
decoder,3,same->differ,0.7468253968253968,0.5738539394505949,0.1729714573748019,5
