layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.8671900826446282,0.2097874300425733,0.23087991140587855,0.2,0.21633281972265023,385,3245,0.6468181818181818,0.5225454545454545,0.12427272727272731,7920,7,5
decoder,1,0.8974517906336088,0.7589169110512275,0.3603641296560252,0.787012987012987,0.36302003081664097,385,3245,0.4290151515151515,0.6085454545454546,-0.1795303030303031,7920,7,5
decoder,2,0.9106932966023875,0.7265088479968749,0.3759669743712558,0.7246753246753247,0.3756548536209553,385,3245,0.4992424242424242,0.5272878787878787,-0.02804545454545454,7920,7,5
