layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.8396694214876033,0.6712895234370219,0.7771752940901134,0.6779220779220779,0.7935285053929122,385,3245,0.7477961432506888,0.4511984069948497,0.2965977362558391,7865,7,5
decoder,1,0.9064370982552801,0.6974762852746886,0.6409496097570179,0.7064935064935065,0.6523882896764253,385,3245,0.6327272727272728,0.5015962390705473,0.13113103365672552,7865,7,5
decoder,2,0.9331267217630854,0.7360317884561608,0.6009943525593323,0.7818181818181819,0.6110939907550077,385,3245,0.47891184573002754,0.5463701042040963,-0.06745825847406872,7865,7,5
