layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.854931129476584,0.6159130373571723,0.5925034819312727,0.6181818181818182,0.5993836671802774,385,3245,0.7906060606060605,0.4572272727272727,0.33337878787878783,9240,7,7
decoder,1,0.9174839302112029,0.915722485512156,0.7604556105945366,0.9168831168831169,0.765793528505393,385,3245,0.7950757575757577,0.6046363636363636,0.19043939393939402,9240,7,7
decoder,2,0.9188751147842057,0.970559805576927,0.6490150700016339,0.9818181818181818,0.6462249614791987,385,3245,0.7396212121212121,0.40974242424242424,0.3298787878787879,9240,7,7
