layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.8587878787878789,0.5253069360593741,0.435353170427693,0.5584415584415584,0.43112480739599385,385,3245,0.7093939393939395,0.5390909090909091,0.1703030303030304,9240,7,7
decoder,1,0.8771900826446282,0.9934490495544173,0.762680336849161,1.0,0.7725731895223421,385,3245,0.7511363636363637,0.5651363636363637,0.18600000000000005,9240,7,7
decoder,2,0.8963682277318641,0.7358197159993553,0.509592693148459,0.7246753246753247,0.510939907550077,385,3245,0.7041666666666667,0.43927272727272737,0.26489393939393935,9240,7,7
