layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.5172822227820286,0.11785810532302046,0.42397269119369296,0.03123792810505871,0.09330953158833566,0.9016735334938977,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.47738197962552575,0.04700739903816182,0.4814812121963354,0.02809564224928923,-0.00409923257080963,0.9031002302152323,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7519447004608295,0.1694464707398352,0.5211786552648093,0.18692137841293976,0.23076604519602018,0.7239228603167223,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.8186635944700461,0.1054378363571801,0.5120761668789369,0.2253484036691157,0.30658742759110924,0.7986132423984087,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.6591379706152434,0.2636332367727174,0.5298842975206611,0.04852429413153134,0.12925367309458224,0.8454595404595405,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.6908344811753903,0.2254432846847263,0.4622486225895316,0.04430440477534643,0.22858585858585867,0.8693140193140193,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.61000629351937,0.2006041585062591,0.5058337014369149,0.04362328253279511,0.1041725920824551,0.892640594125399,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.5552866530715865,0.09930784810819832,0.5234622781083748,0.0936499685368818,0.03182437496321178,0.910592592958569,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.8042304147465437,0.18179696326258132,0.719396480331263,0.11214021057922403,0.08483393441528064,0.7966369578134285,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.8450875576036866,0.12429003977671363,0.3956432437778046,0.07648397208781625,0.449444313825882,0.8397507039706527,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,all,linear,0.6647578053259872,0.2283336787981941,0.5300941230486685,0.0755494051394443,0.13466368227731862,0.8407026307026306,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.6272865013774105,0.20897841464923814,0.5150929752066116,0.04170505673128091,0.11219352617079892,0.8321262071262071,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.6562170281557262,0.22932593700484058,0.4905672654400003,0.049837226655110964,0.16564976271572596,0.9118934512422653,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_same,mlp,0.6425239175528328,0.1879382485104775,0.5524717901199996,0.06316393944807142,0.0900521274328332,0.9237752358124023,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_differ,linear,0.8027066052227342,0.18933071067182133,0.46144248746724187,0.11588203013485461,0.3412641177554923,0.7971288330879124,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,stemfinal_differ,mlp,0.8413732718894009,0.13088545342532606,0.4538837273837274,0.0650760664366905,0.3874895445056735,0.8370849156526907,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,all,linear,0.6714106978879706,0.21579400126118894,0.48172887970615247,0.0497692563041256,0.18968181818181812,0.8380502830502831,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.6367171717171718,0.18616806876878506,0.48097635445362713,0.07430631275722346,0.15574081726354466,0.8500982350982351,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.6921714146836302,0.23408396160291647,0.4671872379230395,0.057296173829239655,0.22498417676059068,0.9514765556774835,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_same,mlp,0.6516981788924276,0.17938877173145892,0.5229657230286764,0.08486951269716025,0.12873245586375126,0.9277816537806876,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_differ,linear,0.7671920122887865,0.2248302331976567,0.4872222861286562,0.13369446760377826,0.2799697261601303,0.7599395489421066,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,stemfinal_differ,mlp,0.8794009216589862,0.10352675937221058,0.46457377998814237,0.11840446609142877,0.41482714167084384,0.8789557983931384,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,all,linear,0.7205119375573921,0.24070779602760575,0.5108383838383839,0.0861560814553483,0.2096735537190082,0.8744122544122543,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.6106611570247934,0.1761356583834378,0.5458512396694214,0.045238544322610034,0.064809917355372,0.8552763902763904,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.7021586822992302,0.161864301545462,0.47805988294598506,0.028651200992252344,0.22409879935324512,0.9527950818529851,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_same,mlp,0.6814949652272212,0.18997985733693476,0.5006205031730911,0.05886859794519977,0.18087446205413005,0.9298360744913856,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_differ,linear,0.7935238095238095,0.1872075739305476,0.5740160760428201,0.15795380463726477,0.2195077334809894,0.7841132129016238,0.584958217270195,5,5,5385,3150,2235,6,10
decoder,0,stemfinal_differ,mlp,0.8849523809523809,0.09094594841376837,0.5137545358313419,0.08666861524561383,0.37119784512103904,0.8810135596527168,0.584958217270195,5,5,5385,3150,2235,6,10
decoder,0,all,linear,0.7162247474747474,0.146974209379164,0.5144054178145087,0.05229204794327718,0.20181932966023874,0.8766949716949718,0.8939393939393939,5,5,43560,4620,38940,7,59
