layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.5164562759021007,0.11517924885539225,0.43463797328217363,0.04490056495301575,0.08181830261992712,0.9005292616702043,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.4703294710411523,0.03646084853148573,0.5165729459512209,0.051174991628868904,-0.04624347491006864,0.8949725335810973,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7512780337941628,0.16692662614751622,0.5256375841538892,0.16048864123301493,0.22564044964027363,0.7212395050246714,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.7367311827956989,0.18282926447047435,0.5132823229468488,0.25484988373713563,0.2234488598488501,0.7083760882482111,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.5956095041322313,0.2195578047644914,0.5279373278236915,0.05760131455672203,0.06767217630853983,0.8174958374958375,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.4866379706152433,0.09274020109086642,0.49127433425160694,0.04745440201294158,-0.004636363636363661,0.7957259407259407,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.5748296370413064,0.17255578922340048,0.5148316343471369,0.07811078195616647,0.05999800269416955,0.8714714802563895,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.545079879238459,0.11043176766453296,0.5309405626107807,0.08747183183938571,0.014139316627678311,0.9226949281045773,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.7509923195084485,0.18116637181707126,0.7188368718238284,0.10905742899296171,0.032155447684620087,0.7276558423105738,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.7656589861751153,0.2027775254693602,0.4363437399182989,0.09162346232293164,0.3293152462568164,0.7533124079671394,0.584958217270195,5,5,5385,3150,2235,6,10
