layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.46176322131414216,0.03882335014345725,0.458877868306179,0.04302101868272692,0.002885353007963165,0.8537310256934527,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.49915017634611747,0.10018028138463995,0.5541139532598133,0.07035898148096545,-0.054963776913695805,0.8686668115037401,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.37992207792207794,0.1937056306080129,0.5956094080703029,0.15352719484842214,-0.215687330148225,0.3864730729492352,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.40385281385281385,0.1359680071327906,0.39299081986994017,0.1239949263540479,0.010861993982873686,0.3700810887506699,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.6107702020202019,0.19093033224516168,0.4839162075298439,0.09543432529636524,0.12685399449035806,0.8275058275058275,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.4745454545454545,0.04262509946830852,0.4971258034894398,0.0423404951526576,-0.022580348943985307,0.8156426906426907,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.437573911366923,0.04814321352569512,0.4573302512181896,0.03584622687454519,-0.019756339851266624,0.8331788796265116,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.49352860302567114,0.05665091081097025,0.5233076517763215,0.07054147972829157,-0.029779048750650405,0.9099876907568512,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.421547619047619,0.19527969939994386,0.5374996037946999,0.09587716631582269,-0.11595198474708085,0.4176251746887507,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.47441937229437225,0.18218746411843045,0.45898253691034274,0.188392588868063,0.015436835384029512,0.410786722375916,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.6312373737373738,0.22088064029450966,0.5012681359044995,0.045983495926405514,0.12996923783287428,0.8008075258075259,0.8939393939393939,5,5,43560,4620,38940,7,59
