layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.549441543378202,0.19458827659072275,0.4474736457666908,0.03824625739987631,0.10196789761151115,0.8596275959511004,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.5711826731085299,0.19349785153822469,0.49373187580359207,0.044817441874099584,0.07745079730493781,0.9226076134140836,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.4291477272727272,0.15611447749949495,0.59839655605601,0.16332203534563025,-0.16924882878328285,0.40884180110830987,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.43161147186147186,0.11354736611841632,0.39789298969764086,0.13593023379396887,0.033718482163831,0.3886340678448029,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.6465151515151515,0.22706025913160263,0.49450505050505045,0.06963160443298663,0.15201010101010104,0.828015318015318,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.5238636363636363,0.14173223041263777,0.49727571166207535,0.029762913332426873,0.02658792470156096,0.8268331668331669,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.559381422888365,0.19403121737608045,0.44269116505289297,0.02170772122004662,0.11669025783547204,0.8732493545445204,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.5592594746858747,0.2007193624104306,0.49869516280245296,0.07540136290312895,0.060564311883421706,0.8994254657721525,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.5087310606060607,0.21035015859695258,0.5237146942120906,0.07978742904016413,-0.014983633606029945,0.47814544533034464,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.4972375541125541,0.149356424322912,0.4979031519514078,0.1642480062554165,-0.000665597838853671,0.44297522754338603,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.6283585858585858,0.2433742807258495,0.5097162534435262,0.05592783144550998,0.11864233241505961,0.7943156843156843,0.8939393939393939,5,5,43560,4620,38940,7,59
