layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.7841063305819841,0.20672017788841027,0.5564374941904164,0.043899927995432075,0.22766883639156765,0.9660134777671822,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_same,mlp,0.807698826600484,0.1942162701649297,0.5501990507161132,0.06176121951932641,0.2574997758843708,0.9611992717932181,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_differ,linear,0.7266147186147187,0.20692437717492432,0.5175730205278593,0.18277668145352127,0.20904169808685946,0.7597115797349716,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,stemfinal_differ,mlp,0.8131255411255411,0.1773861878369175,0.47322996788158084,0.15103144548576625,0.3398955732439603,0.8695475613838186,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,all,linear,0.7981542699724518,0.17927313081229684,0.46363406795224976,0.05154279832779857,0.334520202020202,0.9337395937395938,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.7703432047750229,0.15610151260672847,0.4479556932966024,0.03600582062053979,0.32238751147842054,0.923901098901099,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.7956305087746949,0.17298649579964204,0.500299032831107,0.034228948555216354,0.2953314759435879,0.9606916124182044,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_same,mlp,0.7753308558597711,0.20978271986128627,0.5021295433485528,0.04711140131602587,0.2732013125112184,0.9626735517718922,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_differ,linear,0.8503722943722944,0.17937373400728343,0.6176252339058791,0.18526998031250752,0.23274706046641536,0.8943343769074763,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,stemfinal_differ,mlp,0.8203376623376621,0.20944885139079958,0.480027761485826,0.19589600845750474,0.34030990085183616,0.8999789709965149,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,all,linear,0.8217550505050504,0.12543341095016758,0.5080709366391185,0.09150593056988841,0.31368411386593187,0.9328471528471528,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.7396522038567492,0.17467669848509088,0.5243321854912764,0.062125827527865767,0.21532001836547288,0.9271678321678323,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.8340636110794849,0.13433296353811805,0.48680529707384945,0.05127905716787038,0.34725831400563545,0.9538575205768307,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,2,stemfinal_same,mlp,0.7827553543666343,0.18997412814111195,0.4655320025925687,0.03245032970496171,0.31722335177406563,0.9409102230018369,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,2,stemfinal_differ,linear,0.8972294372294373,0.12422836851273905,0.6261395754782852,0.21372690301361885,0.271089861751152,0.9257789591824679,0.693069306930693,5,5,4545,3150,1395,6,6
