layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.4937909761791506,0.16915987832162535,0.4495578391841306,0.057022649051734736,0.04423313699501996,0.8109993490698184,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.5432300553842326,0.19673261044876678,0.5139471008610188,0.05339501368907524,0.029282954523213833,0.8779503758145925,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.37958333333333333,0.22885736703118045,0.5908347176079735,0.15928061441196836,-0.21125138427464013,0.3919984027653916,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.44000811688311686,0.22189003032592214,0.34902160825355977,0.08273955663555155,0.0909865086295571,0.37301275918343135,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.6307323232323233,0.2265659513940448,0.4907607897153352,0.08750099906530169,0.1399715335169881,0.8124142524142524,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.5230303030303031,0.1374252157242084,0.5137146464646465,0.03872774884718449,0.009315656565656583,0.8123476523476523,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.47996321028797134,0.07707955093011676,0.46251660041363774,0.03342303452279157,0.017446609874333607,0.8389554036684116,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.5286055338818204,0.14012324245780586,0.46938847988589644,0.03114398571969106,0.059217053995923974,0.8991052388261295,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.5133095238095238,0.1930987962798229,0.5306784327092973,0.11114868328274198,-0.017368908899773494,0.5459907541986089,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.5202337662337662,0.24865469345062988,0.4959563848801463,0.19108758209835644,0.024277381353619842,0.545859247986977,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.6391161616161616,0.22215354769894866,0.5149708448117539,0.05452394337457999,0.12414531680440766,0.8061838161838161,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.5487752525252525,0.1664074813584291,0.5104159779614326,0.07746728187179272,0.038359274563819934,0.8316017316017316,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.459382553067449,0.06943272934894529,0.5127517433536024,0.0813914430806525,-0.05336919028615339,0.8552901561940921,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_same,mlp,0.51011680220321,0.1376219512997262,0.5142132354638221,0.05942562758875853,-0.004096433260612153,0.871538723877394,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_differ,linear,0.4767959956709957,0.23369816519654354,0.5426487825956079,0.059425810703966415,-0.06585278692461222,0.4885822800003992,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,2,stemfinal_differ,mlp,0.45929166666666676,0.2729973775861853,0.5624388100636585,0.14168935943517702,-0.10314714339699171,0.48453649204608373,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,2,all,linear,0.6248863636363637,0.21546803332006836,0.5164575298438935,0.03567707601839277,0.10842883379247026,0.791939726939727,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.5038510101010101,0.09500189123555815,0.4575348943985308,0.019297748570501594,0.04631611570247929,0.8143573093573094,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5519062995816321,0.0899536757466899,0.5050580963948659,0.043976018987130217,0.04684820318676619,0.9001965149230727,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,3,stemfinal_same,mlp,0.5647300925324219,0.17907201737943645,0.44240945719178715,0.015694248065462723,0.12232063534063475,0.89753492545181,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,3,stemfinal_differ,linear,0.5124047619047619,0.21020123712933506,0.6666370473476642,0.09268193636571201,-0.15423228544290224,0.5405611122847216,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,3,stemfinal_differ,mlp,0.5121439393939393,0.23957230367350668,0.49147077936668443,0.21409644747460307,0.02067316002725489,0.4775975674358664,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,3,all,linear,0.6462626262626262,0.19018061956159185,0.5035096418732782,0.10688382016721314,0.14275298438934803,0.8525807525807526,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.5292424242424243,0.15051297560654406,0.4744644168962351,0.043378292111794454,0.054778007346189206,0.8257159507159507,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.426177049615266,0.04442220576558663,0.545439604555797,0.10283440408552999,-0.11926255494053101,0.8294712299112105,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_same,mlp,0.45872700519545784,0.04032062943669725,0.5032710869677077,0.04724083981366331,-0.04454408177224989,0.8918215399389815,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_differ,linear,0.4442045454545454,0.09746408653166923,0.5697975999705271,0.13976050069760057,-0.12559305451598174,0.47448693476426673,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,stemfinal_differ,mlp,0.45476785714285717,0.058466696944255145,0.4872728766430738,0.09985754753585276,-0.032505019500216614,0.4709778198872012,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,all,linear,0.501282139577594,0.06441875895617989,0.5313099173553718,0.04939391985992139,-0.030027777777777764,0.8073210123210123,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.4561593204775023,0.03449312295227561,0.5503406795224978,0.06396799940949821,-0.09418135904499547,0.7937595737595737,0.8939393939393939,5,5,43560,4620,38940,7,59
