layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.702037636340153,0.5005509943776507,0.20148664196250232,43560
encoder,0,all,conjugation,linear,0.5576880217071605,0.35577410468319554,0.20191391702396494,43560
encoder,0,all,l_shaped,linear,0.7008436639118456,0.4938923324150597,0.2069513314967859,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7002740681849484,0.5277563366994773,0.17251773148547112,38175
encoder,1,all,stem_final_match,linear,0.7257853914854309,0.4998427624450413,0.2259426290403896,43560
encoder,1,all,conjugation,linear,0.5666130132493769,0.31820202020202026,0.2484109930473566,43560
encoder,1,all,l_shaped,linear,0.7013498622589532,0.4745369605142332,0.22681290174472002,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6996117866445581,0.49872566283857755,0.2008861238059806,38175
encoder,2,all,stem_final_match,linear,0.7777587835929671,0.4998884831883975,0.2778703004045696,43560
encoder,2,all,conjugation,linear,0.6200507467014644,0.3517539026629935,0.2682968440384709,43560
encoder,2,all,l_shaped,linear,0.7234607438016528,0.4799081726354454,0.24355257116620743,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6917879210779012,0.4947049458158972,0.19708297526200402,38175
encoder,3,all,stem_final_match,linear,0.781478551999075,0.49963729363638515,0.28184125836268986,43560
encoder,3,all,conjugation,linear,0.7065905189972175,0.31419651056014697,0.3923940084370705,43560
encoder,3,all,l_shaped,linear,0.7253477961432506,0.4959481175390266,0.229399678604224,43560
encoder,3,stemfinal_same,l_shaped,linear,0.7109818311217172,0.45676194194764347,0.25421988917407373,38175
decoder,0,all,stem_final_match,linear,0.7444640695973522,0.4996378968897549,0.24482617270759732,43560
decoder,0,all,conjugation,linear,0.5809211902675602,0.3177291092745638,0.26319208099299635,43560
decoder,0,all,l_shaped,linear,0.7146487603305784,0.491340220385675,0.22330853994490346,43560
decoder,0,stemfinal_same,l_shaped,linear,0.764989179317246,0.49106751214948197,0.273921667167764,38175
decoder,1,all,stem_final_match,linear,0.7725006335832282,0.500316824474662,0.2721838091085662,43560
decoder,1,all,conjugation,linear,0.6561693189735628,0.28654545454545455,0.36962386442810824,43560
decoder,1,all,l_shaped,linear,0.7401515151515151,0.46636776859504125,0.27378374655647386,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7742201873277612,0.4903118379463738,0.2839083493813874,38175
decoder,2,all,stem_final_match,linear,0.8075218486869356,0.4999973347547974,0.30752451393213814,43560
decoder,2,all,conjugation,linear,0.6627328790295298,0.3530440771349862,0.3096888018945436,43560
decoder,2,all,l_shaped,linear,0.7764393939393939,0.5093005050505052,0.2671388888888887,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7624752453769442,0.48367889133464387,0.27879635404230035,38175
decoder,3,all,stem_final_match,linear,0.7985708524775438,0.5000107579851282,0.2985600944924156,43560
decoder,3,all,conjugation,linear,0.6958548022949937,0.33727089072543615,0.3585839115695576,43560
decoder,3,all,l_shaped,linear,0.7381944444444445,0.514616391184573,0.22357805325987146,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7699160532806466,0.5246163122059169,0.24529974107472974,38175
