layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6340413188139461,0.4998326919211823,0.1342086268927638,43560
encoder,0,all,conjugation,linear,0.3494003673094582,0.324122681359045,0.025277685950413242,43560
encoder,0,all,l_shaped,linear,0.7450883838383838,0.5952614784205694,0.1498269054178144,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6064754545143075,0.49088572346843795,0.11558973104586956,38580
encoder,1,all,stem_final_match,linear,0.6490630293593306,0.49983244251231784,0.14923058684701274,43560
encoder,1,all,conjugation,linear,0.357099173553719,0.32294692378328743,0.034152249770431575,43560
encoder,1,all,l_shaped,linear,0.6272371441689624,0.5043314967860423,0.12290564738292009,43560
encoder,1,stemfinal_same,l_shaped,linear,0.5899924623976427,0.5025921190438125,0.08740034335383018,38580
encoder,2,all,stem_final_match,linear,0.6516145901739306,0.4998781002846238,0.15173648988930682,43560
encoder,2,all,conjugation,linear,0.3461230486685032,0.3220797061524334,0.024043342516069766,43560
encoder,2,all,l_shaped,linear,0.6926136363636364,0.5381085858585858,0.1545050505050506,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6366165101373318,0.5189149636902125,0.11770154644711928,38580
encoder,3,all,stem_final_match,linear,0.672344906190576,0.500533972437754,0.17181093375282197,43560
encoder,3,all,conjugation,linear,0.3566198347107438,0.33502516069788796,0.021594674012855863,43560
encoder,3,all,l_shaped,linear,0.6609848484848485,0.46358792470156107,0.19739692378328744,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6211808876868112,0.4500194737347334,0.17116141395207785,38580
decoder,0,all,stem_final_match,linear,0.7456309267108769,0.49988682254053785,0.2457441041703391,43560
decoder,0,all,conjugation,linear,0.36804224058769514,0.3718135904499541,-0.003771349862258966,43560
decoder,0,all,l_shaped,linear,0.7731014692378329,0.48193985307621673,0.2911616161616161,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7780287071173273,0.49455731959098836,0.28347138752633894,38580
decoder,1,all,stem_final_match,linear,0.7040794379530594,0.499881956714958,0.20419748123810139,43560
decoder,1,all,conjugation,linear,0.3998209366391185,0.3350174471992654,0.06480348943985309,43560
decoder,1,all,l_shaped,linear,0.715855142332415,0.4965238751147842,0.2193312672176308,43560
decoder,1,stemfinal_same,l_shaped,linear,0.755329607288652,0.48453107899692077,0.2707985282917312,38580
decoder,2,all,stem_final_match,linear,0.7479006237470864,0.49991287053999367,0.24798775320709276,43560
decoder,2,all,conjugation,linear,0.5007796143250689,0.35359118457300276,0.14718842975206614,43560
decoder,2,all,l_shaped,linear,0.755342056932966,0.48437901744719924,0.2709630394857667,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8622497827739763,0.4702566961737394,0.39199308660023696,38580
decoder,3,all,stem_final_match,linear,0.7578782810184164,0.5000658397038682,0.25781244131454817,43560
decoder,3,all,conjugation,linear,0.4837190082644628,0.3220677685950414,0.1616512396694214,43560
decoder,3,all,l_shaped,linear,0.7432162534435262,0.4808845270890726,0.26233172635445356,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7874816833600142,0.4986226891013176,0.28885899425869666,38580
