layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6494863928095844,0.499456893393839,0.15002949941574545,43560
decoder,0,all,conjugation,linear,0.6139580520951439,0.3425426997245179,0.271415352370626,43560
decoder,0,all,l_shaped,linear,0.8289646464646465,0.5256363636363636,0.30332828282828295,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7035082251121232,0.5574824397416905,0.14602578537043265,38175
decoder,1,all,stem_final_match,linear,0.6563161447938757,0.5006429640241328,0.1556731807697429,43560
decoder,1,all,conjugation,linear,0.6246420443851274,0.3268236914600551,0.2978183529250723,43560
decoder,1,all,l_shaped,linear,0.8392424242424242,0.5336611570247934,0.3055812672176308,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7240915144097952,0.4586226489498154,0.26546886545997983,38175
decoder,2,all,stem_final_match,linear,0.7201013907260359,0.49896984589020976,0.2211315448358261,43560
decoder,2,all,conjugation,linear,0.59719668376835,0.36135629017447196,0.23584039359387804,43560
decoder,2,all,l_shaped,linear,0.8602869605142333,0.4805482093663912,0.37973875114784206,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7786229209754694,0.47600684472121335,0.302616076254256,38175
decoder,3,all,stem_final_match,linear,0.6762503588115474,0.5001925179748044,0.17605784083674303,43560
decoder,3,all,conjugation,linear,0.6084371883115383,0.3321248852157943,0.27631230309574395,43560
decoder,3,all,l_shaped,linear,0.8620098714416896,0.507521349862259,0.35448852157943056,43560
decoder,3,stemfinal_same,l_shaped,linear,0.752413896147604,0.45459401803023036,0.29781987811737365,38175
