layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6524691000800493,0.49973932488024175,0.15272977519980757,43560
encoder,0,all,conjugation,linear,0.38483654729109273,0.2928290174471992,0.09200752984389354,43560
encoder,0,all,l_shaped,linear,0.7213785583103764,0.5902495408631772,0.1311290174471993,43560
encoder,0,stemfinal_same,l_shaped,linear,0.5874595165344472,0.48326706622937693,0.10419245030507024,38580
encoder,1,all,stem_final_match,linear,0.6866359909987575,0.49972548173700987,0.18691050926174763,43560
encoder,1,all,conjugation,linear,0.39243526170798904,0.3029702479338843,0.08946501377410476,43560
encoder,1,all,l_shaped,linear,0.7251377410468318,0.5178418273645546,0.20729591368227718,43560
encoder,1,stemfinal_same,l_shaped,linear,0.5971296855528627,0.5265863379922044,0.07054334756065828,38580
encoder,2,all,stem_final_match,linear,0.6681609244092683,0.49954623120658204,0.1686146932026863,43560
encoder,2,all,conjugation,linear,0.33921671258034897,0.33128246097337005,0.007934251606978915,43560
encoder,2,all,l_shaped,linear,0.7110284664830119,0.5524492653810835,0.15857920110192836,43560
encoder,2,stemfinal_same,l_shaped,linear,0.7584412887391013,0.5422011352036297,0.21624015353547166,38580
encoder,3,all,stem_final_match,linear,0.597353019597737,0.4995428466763169,0.09781017292142014,43560
encoder,3,all,conjugation,linear,0.34068319559228655,0.35666299357208453,-0.015979797979797983,43560
encoder,3,all,l_shaped,linear,0.6754350321395776,0.4547511478420569,0.22068388429752067,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6956413689803778,0.4400165256375977,0.2556248433427801,38580
decoder,0,all,stem_final_match,linear,0.7354287466160827,0.4993688836900339,0.2360598629260488,43560
decoder,0,all,conjugation,linear,0.35727456382001843,0.3451601469237833,0.012114416896235158,43560
decoder,0,all,l_shaped,linear,0.78188246097337,0.5083556014692379,0.27352685950413214,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6601299151623774,0.46180929194613823,0.19832062321623917,38580
decoder,1,all,stem_final_match,linear,0.734794999793618,0.5002029901480249,0.234592009645593,43560
decoder,1,all,conjugation,linear,0.39739118457300276,0.3401103764921947,0.05728080808080804,43560
decoder,1,all,l_shaped,linear,0.8193767217630853,0.4756503673094583,0.343726354453627,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7867192315714815,0.49320042465896974,0.29351880691251175,38580
decoder,2,all,stem_final_match,linear,0.7392576003730166,0.49996277106396986,0.23929482930904672,43560
decoder,2,all,conjugation,linear,0.43866666666666665,0.36335812672176304,0.07530853994490361,43560
decoder,2,all,l_shaped,linear,0.8451423324150598,0.4818902662993573,0.3632520661157025,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8594005417036288,0.447175085016198,0.41222545668743077,38580
decoder,3,all,stem_final_match,linear,0.7443901997773058,0.5000125353109954,0.24437766446631037,43560
decoder,3,all,conjugation,linear,0.4111166207529843,0.32058126721763086,0.09053535353535341,43560
decoder,3,all,l_shaped,linear,0.8303477961432508,0.49493526170798896,0.33541253443526187,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8097094785299405,0.48050719847595547,0.329202280053985,38580
