layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6493961477339456,0.5001154905689388,0.14928065716500682,43560
decoder,0,all,conjugation,linear,0.6691603379631255,0.3671019283746556,0.30205840958846986,43560
decoder,0,all,l_shaped,linear,0.8083769513314968,0.4926655188246098,0.315711432506887,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7429459522777571,0.5518362132354367,0.19110973904232031,38175
decoder,1,all,stem_final_match,linear,0.6886620780729221,0.500089001931572,0.1885730761413501,43560
decoder,1,all,conjugation,linear,0.6576751166453684,0.3258053259871442,0.3318697906582242,43560
decoder,1,all,l_shaped,linear,0.8296533516988063,0.5067093663911846,0.3229439853076217,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7414658427848495,0.46183750544540325,0.27962833733944625,38175
decoder,2,all,stem_final_match,linear,0.7420919299738975,0.5001344981534513,0.24195743182044616,43560
decoder,2,all,conjugation,linear,0.6528827923804001,0.3436345270890725,0.30924826529132765,43560
decoder,2,all,l_shaped,linear,0.8589072543617998,0.4845135445362718,0.374393709825528,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7517800682932292,0.47997057024471956,0.2718094980485096,38175
decoder,3,all,stem_final_match,linear,0.7212086577888283,0.49974586904109486,0.2214627887477334,43560
decoder,3,all,conjugation,linear,0.6290738761504313,0.2983314967860422,0.3307423793643891,43560
decoder,3,all,l_shaped,linear,0.8281944444444445,0.5063996786042241,0.3217947658402204,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7325622655545766,0.4509469378640441,0.2816153276905325,38175
