layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6018006109466246,0.5003703283061691,0.1014302826404555,43560
encoder,0,all,conjugation,linear,0.3835114784205693,0.31880881542699724,0.06470266299357208,43560
encoder,0,all,l_shaped,linear,0.6495328282828283,0.585852157943067,0.06368067033976132,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6036389176999724,0.4933623804048269,0.11027653729514547,38580
encoder,1,all,stem_final_match,linear,0.6613769292585696,0.499949870390051,0.1614270588685186,43560
encoder,1,all,conjugation,linear,0.3433581267217631,0.29929054178145087,0.04406758494031221,43560
encoder,1,all,l_shaped,linear,0.7628191000918274,0.5153751147842057,0.24744398530762168,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6193219348745383,0.5623833069349334,0.05693862793960491,38580
encoder,2,all,stem_final_match,linear,0.6402449921919042,0.49964311622914803,0.1406018759627562,43560
encoder,2,all,conjugation,linear,0.3462534435261708,0.32976455463728194,0.016488888888888886,43560
encoder,2,all,l_shaped,linear,0.740377640036731,0.544119375573921,0.19625826446281003,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6969129393866046,0.523309120015456,0.17360381937114855,38580
encoder,3,all,stem_final_match,linear,0.6377334364323242,0.5006242081800442,0.13710922825228,43560
encoder,3,all,conjugation,linear,0.34548301193755737,0.32411074380165295,0.021372268135904426,43560
encoder,3,all,l_shaped,linear,0.6759848484848485,0.4777011019283746,0.1982837465564739,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6027778802504232,0.431567045388341,0.17121083486208222,38580
decoder,0,all,stem_final_match,linear,0.6537044067983999,0.49982447040683653,0.1538799363915634,43560
decoder,0,all,conjugation,linear,0.40660514233241507,0.3585131313131313,0.04809201101928379,43560
decoder,0,all,l_shaped,linear,0.8088636363636365,0.512541551882461,0.2963220844811755,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7914880243855804,0.4870462421202436,0.3044417822653368,38580
decoder,1,all,stem_final_match,linear,0.703638761530211,0.500244248533415,0.203394512996796,43560
decoder,1,all,conjugation,linear,0.4335583103764922,0.35360642791551883,0.07995188246097334,43560
decoder,1,all,l_shaped,linear,0.8554097796143252,0.5146418732782368,0.34076790633608833,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8207742986196702,0.5141374393360487,0.3066368592836215,38580
decoder,2,all,stem_final_match,linear,0.7192190424153638,0.5000902698864895,0.2191287725288743,43560
decoder,2,all,conjugation,linear,0.4229568411386593,0.3520277318640955,0.07092910927456375,43560
decoder,2,all,l_shaped,linear,0.8204224058769511,0.47777777777777775,0.3426446280991734,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8242678361454658,0.4749193998687097,0.34934843627675616,38580
decoder,3,all,stem_final_match,linear,0.7376274615632284,0.4999962933977969,0.23763116816543156,43560
decoder,3,all,conjugation,linear,0.43081359044995404,0.3043107438016529,0.12650284664830114,43560
decoder,3,all,l_shaped,linear,0.80061753902663,0.48773438934802577,0.31288314967860426,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8055118565269336,0.5111992239631367,0.2943126325637969,38580
