layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6272937375401669,0.499796073698158,0.12749766384200895,43120
decoder,0,all,conjugation,linear,0.4601063716342309,0.3205560295032436,0.13955034213098733,43120
decoder,0,all,l_shaped,linear,0.7657246259385296,0.5070124101982392,0.25871221574029046,43120
decoder,0,stemfinal_same,l_shaped,linear,0.7289498762841433,0.5256151392070834,0.20333473707705996,38727
decoder,1,all,stem_final_match,linear,0.6432573902817225,0.5001304499438565,0.143126940337866,43120
decoder,1,all,conjugation,linear,0.5536647412541841,0.33553348144198586,0.21813125981219822,43120
decoder,1,all,l_shaped,linear,0.8985755280073462,0.5178223410576351,0.38075318694971105,43120
decoder,1,stemfinal_same,l_shaped,linear,0.8691250681510055,0.4587679621327723,0.4103571060182332,38727
decoder,2,all,stem_final_match,linear,0.6548057729371394,0.4995139170718629,0.1552918558652765,43120
decoder,2,all,conjugation,linear,0.5633864450961225,0.32697219408157824,0.23641425101454422,43120
decoder,2,all,l_shaped,linear,0.8834182736455464,0.5199638362231945,0.36345443742235184,43120
decoder,2,stemfinal_same,l_shaped,linear,0.7868675169758226,0.46934397987567317,0.3175235371001494,38727
decoder,3,all,stem_final_match,linear,0.7021795688351217,0.5001520781485513,0.20202749068657033,43120
decoder,3,all,conjugation,linear,0.5748050297698392,0.3302432654995705,0.24456176427026866,43120
decoder,3,all,l_shaped,linear,0.8126247771836008,0.4585982012639767,0.3540265759196241,43120
decoder,3,stemfinal_same,l_shaped,linear,0.7406322719096176,0.4440678273318065,0.29656444457781106,38727
