layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6654664398474088,0.49981739606278974,0.1656490437846191,43560
encoder,0,all,conjugation,linear,0.6069219467401286,0.29964260789715336,0.3072793388429752,43560
encoder,0,all,l_shaped,linear,0.8167584940312214,0.52292217630854,0.2938363177226814,43560
encoder,0,stemfinal_same,l_shaped,linear,0.7640482936698428,0.5083419987576699,0.2557062949121729,39015
encoder,1,all,stem_final_match,linear,0.6449050749580312,0.49998817898735587,0.1449168959706753,43560
encoder,1,all,conjugation,linear,0.6196703397612489,0.2937487603305785,0.32592157943067035,43560
encoder,1,all,l_shaped,linear,0.8205429292929292,0.48391735537190084,0.3366255739210283,43560
encoder,1,stemfinal_same,l_shaped,linear,0.7962828559473544,0.5870297314810488,0.20925312446630562,39015
encoder,2,all,stem_final_match,linear,0.6949675728138501,0.5004122023452541,0.19455537046859606,43560
encoder,2,all,conjugation,linear,0.6384205693296603,0.3262163452708907,0.3122042240587696,43560
encoder,2,all,l_shaped,linear,0.8216873278236916,0.49609779614325067,0.3255895316804409,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8666170342406403,0.44897559926256203,0.41764143497807826,39015
encoder,3,all,stem_final_match,linear,0.6981595928327975,0.5003132687576702,0.19784632407512726,43560
encoder,3,all,conjugation,linear,0.6374775022956841,0.31367033976124886,0.32380716253443526,43560
encoder,3,all,l_shaped,linear,0.8441391184573002,0.5345691000918273,0.3095700183654728,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8566831249491539,0.5096932655226781,0.34698985942647576,39015
decoder,0,all,stem_final_match,linear,0.7790182559240273,0.5005215768209516,0.27849667910307574,43560
decoder,0,all,conjugation,linear,0.6820596877869607,0.31076345270890726,0.3712962350780534,43560
decoder,0,all,l_shaped,linear,0.9223358585858585,0.5566264921946741,0.36570936639118445,43560
decoder,0,stemfinal_same,l_shaped,linear,0.8237047123062187,0.4467762728510918,0.3769284394551269,39015
decoder,1,all,stem_final_match,linear,0.7150260444662918,0.5000476881851548,0.21497835628113704,43560
decoder,1,all,conjugation,linear,0.6771799816345271,0.35215812672176305,0.32502185491276403,43560
decoder,1,all,l_shaped,linear,0.8708631772268136,0.4786932966023875,0.3921698806244261,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7711116618556825,0.478560892919299,0.2925507689363835,39015
decoder,2,all,stem_final_match,linear,0.6807424501659411,0.49950157996782707,0.18124087019811408,43560
decoder,2,all,conjugation,linear,0.7220982552800734,0.29469366391184576,0.42740459136822767,43560
decoder,2,all,l_shaped,linear,0.8799334251606978,0.500845041322314,0.37908838383838384,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8440163893971677,0.4774510087708313,0.3665653806263364,39015
decoder,3,all,stem_final_match,linear,0.7097563514588797,0.5001312796047007,0.209625071854179,43560
decoder,3,all,conjugation,linear,0.6821129476584022,0.331184940312213,0.35092800734618923,43560
decoder,3,all,l_shaped,linear,0.8511271808999081,0.49240036730945824,0.3587268135904499,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8698877455377737,0.5226423072002356,0.34724543833753807,39015
