layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.7169633693264341,0.5001953360856286,0.2167680332408055,43560
decoder,0,all,conjugation,linear,0.6264589062787523,0.34414508723599635,0.282313819042756,43560
decoder,0,all,l_shaped,linear,0.7992860422405876,0.5152355371900825,0.2840505050505051,43560
decoder,0,stemfinal_same,l_shaped,linear,0.740467996603655,0.5068313230221928,0.23363667358146223,38175
decoder,1,all,stem_final_match,linear,0.7857055443261565,0.4997423785857049,0.28596316574045155,43560
decoder,1,all,conjugation,linear,0.6213955622077112,0.3265638200183655,0.2948317421893457,43560
decoder,1,all,l_shaped,linear,0.8296648301193755,0.5177089072543619,0.3119559228650136,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7800493850267843,0.435734625561431,0.34431475946535334,38175
decoder,2,all,stem_final_match,linear,0.8053286245675096,0.5000823421182042,0.3052462824493054,43560
decoder,2,all,conjugation,linear,0.63402662032972,0.3553021120293848,0.27872450830033524,43560
decoder,2,all,l_shaped,linear,0.807432277318641,0.4951455463728191,0.3122867309458219,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7784913516368196,0.4726841851043117,0.3058071665325079,38175
decoder,3,all,stem_final_match,linear,0.7903220153086191,0.4995444519462674,0.2907775633623517,43560
decoder,3,all,conjugation,linear,0.637064762457107,0.29136179981634525,0.3457029626407617,43560
decoder,3,all,l_shaped,linear,0.8126136363636365,0.4940837924701561,0.3185298438934804,43560
decoder,3,stemfinal_same,l_shaped,linear,0.780767770443398,0.4493843254063602,0.33138344503703776,38175
