layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6946351350813615,0.5002854516298451,0.1943496834515165,43560
encoder,0,all,conjugation,linear,0.557417559049138,0.37928833792470157,0.17812922112443647,43560
encoder,0,all,l_shaped,linear,0.6848220844811754,0.5234550045913682,0.16136707988980725,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6574232492917038,0.555701330721195,0.10172191857050883,38175
encoder,1,all,stem_final_match,linear,0.7372313787214502,0.5003679485867124,0.23686343013473776,43560
encoder,1,all,conjugation,linear,0.5783359914938863,0.31376308539944897,0.2645729060944373,43560
encoder,1,all,l_shaped,linear,0.6925550964187328,0.5020183654729109,0.1905367309458219,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6783462049676656,0.44753387013718804,0.23081233483047758,38175
encoder,2,all,stem_final_match,linear,0.7175351408932517,0.500286473928348,0.21724866696490364,43560
encoder,2,all,conjugation,linear,0.627735557903022,0.36663085399449036,0.2611047039085317,43560
encoder,2,all,l_shaped,linear,0.7190002295684114,0.5010429292929293,0.2179573002754821,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6991645325229462,0.48128847439744626,0.21787605812549993,38175
encoder,3,all,stem_final_match,linear,0.7039720848828357,0.49913008260082253,0.20484200228201316,43560
encoder,3,all,conjugation,linear,0.7077091026764419,0.3148943985307621,0.3928147041456798,43560
encoder,3,all,l_shaped,linear,0.7756485307621671,0.4841540404040404,0.2914944903581267,43560
encoder,3,stemfinal_same,l_shaped,linear,0.7579320467216503,0.4472544395812963,0.310677607140354,38175
decoder,0,all,stem_final_match,linear,0.6842133778935681,0.4995428188144689,0.18467055907909918,43560
decoder,0,all,conjugation,linear,0.6084901717102673,0.3009568411386593,0.30753333057160803,43560
decoder,0,all,l_shaped,linear,0.7806772268135904,0.5115094123048668,0.2691678145087236,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7434916739729719,0.4955728102391711,0.2479188637338008,38175
decoder,1,all,stem_final_match,linear,0.7564580899603989,0.5001425733449666,0.2563155166154323,43560
decoder,1,all,conjugation,linear,0.6655611249347467,0.32561340679522505,0.3399477181395217,43560
decoder,1,all,l_shaped,linear,0.7636421028466482,0.4644742883379247,0.29916781450872354,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7614245827665853,0.4921218978186753,0.26930268494791,38175
decoder,2,all,stem_final_match,linear,0.7550662338010262,0.49987768491377815,0.25518854888724807,43560
decoder,2,all,conjugation,linear,0.6483676615781879,0.3478402203856749,0.300527441192513,43560
decoder,2,all,l_shaped,linear,0.7850378787878787,0.5445289256198347,0.240508953168044,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8002103860737957,0.5166557838400937,0.283554602233702,38175
decoder,3,all,stem_final_match,linear,0.7882374622031498,0.5000137992728888,0.288223662930261,43560
decoder,3,all,conjugation,linear,0.6437995815986246,0.3480192837465565,0.2957802978520681,43560
decoder,3,all,l_shaped,linear,0.783030303030303,0.5087013314967861,0.2743289715335169,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7997782128597111,0.5314063354091907,0.2683718774505204,38175
