layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6208832450084365,0.5005131625571332,0.12037008245130332,43560
decoder,0,all,conjugation,linear,0.3561276400367309,0.3679425160697888,-0.011814876033057864,43560
decoder,0,all,l_shaped,linear,0.6244237832874197,0.5132683654729109,0.11115541781450877,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6424092963293525,0.4699606094627291,0.1724486868666234,38580
decoder,1,all,stem_final_match,linear,0.5679357590609128,0.5000625921391434,0.06787316692176937,43560
decoder,1,all,conjugation,linear,0.3444820936639118,0.27221303948576675,0.07226905417814505,43560
decoder,1,all,l_shaped,linear,0.6556404958677685,0.5553023415977962,0.10033815426997228,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7407821897669262,0.55625724599524,0.18452494377168627,38580
decoder,2,all,stem_final_match,linear,0.6731117315935513,0.5001730972826725,0.17293863431087886,43560
decoder,2,all,conjugation,linear,0.32729017447199266,0.3524220385674931,-0.025131864095500445,43560
decoder,2,all,l_shaped,linear,0.7137075298438935,0.5489997704315887,0.16470775941230487,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7102932232312883,0.5356977305643198,0.1745954926669685,38580
decoder,3,all,stem_final_match,linear,0.6111179526214443,0.4998943891072896,0.11122356351415469,43560
decoder,3,all,conjugation,linear,0.3265068870523416,0.33750027548209366,-0.01099338842975206,43560
decoder,3,all,l_shaped,linear,0.6948324150596878,0.4639304407713499,0.23090197428833797,43560
decoder,3,stemfinal_same,l_shaped,linear,0.6713650767922126,0.4507017850132667,0.2206632917789459,38580
