layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,1.8714659451764722e-14,120
encoder,1,0.008333333333333333,0.006779490604724475,120
encoder,2,0.008333333333333333,0.005460114870300824,120
encoder,3,0.041666666666666664,0.03656820628380834,120
decoder,0,0.0,6.341199377253119e-06,120
decoder,1,0.0,0.0006264413445330731,120
decoder,2,0.03333333333333333,0.033911183365559205,120
decoder,3,0.03333333333333333,0.03047091070522292,120
