layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.26666666666666666,0.26042151340650876,120
encoder,1,0.24166666666666667,0.24300531876900147,120
encoder,2,0.24166666666666667,0.23220443213024666,120
encoder,3,0.16666666666666666,0.17299711607597565,120
decoder,0,0.025,0.02756108402244776,120
decoder,1,0.11666666666666667,0.12057601351209536,120
decoder,2,0.125,0.13003582423081889,120
decoder,3,0.3416666666666667,0.337903901547386,120
