layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,7.8567226456198e-09,120
encoder,1,0.016666666666666666,0.016363987059339603,120
encoder,2,0.125,0.12385731910914645,120
encoder,3,0.13333333333333333,0.13877346189428216,120
decoder,0,0.08333333333333333,0.0810827763069996,120
decoder,1,0.125,0.12239491377237051,120
decoder,2,0.25833333333333336,0.2521772196370617,120
decoder,3,0.15833333333333333,0.17273206443929073,120
