layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,0.0,120
encoder,1,0.0,2.4258373088059672e-15,120
encoder,2,0.0,3.505899274595474e-14,120
encoder,3,0.0,0.0015103602384171336,120
decoder,0,0.0,2.032324813068994e-09,120
decoder,1,0.0,7.103568903680617e-05,120
decoder,2,0.075,0.07467618773033978,120
decoder,3,0.125,0.11806723153804546,120
