layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.13333333333333333,0.11871279503485158,120
encoder,1,0.14166666666666666,0.1551574133850916,120
encoder,2,0.08333333333333333,0.08043436788542832,120
encoder,3,0.06666666666666667,0.07916821132126244,120
decoder,0,0.10833333333333334,0.11105285879972117,120
decoder,1,0.041666666666666664,0.04534928679199819,120
decoder,2,0.19166666666666668,0.19239835675679634,120
decoder,3,0.35,0.35656345399324435,120
