layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.13333333333333333,0.14309030666415942,120
encoder,1,0.21666666666666667,0.19639409107581252,120
encoder,2,0.18333333333333332,0.18797053236625225,120
encoder,3,0.20833333333333334,0.20437626834960673,120
decoder,0,0.075,0.0711032332155081,120
decoder,1,0.03333333333333333,0.033238979596633314,120
decoder,2,0.041666666666666664,0.05155362942180773,120
decoder,3,0.38333333333333336,0.37651032374374166,120
