layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.4279367488720049,0.5103909333726026,-0.08245418450059766,5
encoder,0,same->differ,0.6234696921274102,0.5200005209721699,0.10346917115524035,5
encoder,1,differ->same,0.4647548434984946,0.42406624501571405,0.04068859848278056,5
encoder,1,same->differ,0.6090263129860445,0.479925697670801,0.12910061531524347,5
encoder,2,differ->same,0.44449402155631357,0.5121704056111541,-0.06767638405484055,5
encoder,2,same->differ,0.6290625332907211,0.5221572167628066,0.10690531652791457,5
encoder,3,differ->same,0.44485153276676426,0.47265398957423055,-0.02780245680746629,5
encoder,3,same->differ,0.643183125599233,0.5288660543918674,0.11431707120736556,5
decoder,0,differ->same,0.4651455760072726,0.5391843343114189,-0.0740387583041463,5
decoder,0,same->differ,0.6795664216469586,0.6391923963648496,0.04037402528210898,5
decoder,1,differ->same,0.456548765807917,0.5627808461072196,-0.10623208029930259,5
decoder,1,same->differ,0.7068381804623416,0.7659560480571033,-0.059117867594761675,5
decoder,2,differ->same,0.4803738577572427,0.48498880713049797,-0.004614949373255295,5
decoder,2,same->differ,0.7001289016725258,0.48311449585997834,0.2170144058125475,5
decoder,3,differ->same,0.4558662696791017,0.4598330865049888,-0.003966816825887065,5
decoder,3,same->differ,0.6970746777458187,0.6058401889659368,0.09123448877988183,5
