layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.938801652892562,0.6416351436083769,0.6098481537031519,0.6337662337662338,0.6141756548536209,385,3245,0.6518939393939395,0.4481972092466163,0.20369673014732315,7865,7,5
decoder,1,0.9046969696969697,0.7750270191576063,0.42517898383837377,0.8103896103896104,0.41479198767334363,385,3245,0.6659986225895318,0.41671685231764277,0.24928177027188902,7865,7,5
decoder,2,0.9320936639118458,0.971578109357623,0.7919324841061326,0.9974025974025974,0.7984591679506934,385,3245,0.4698760330578512,0.6046048029704156,-0.13472876991256444,7865,7,5
