layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9131588613406796,0.44392199550806005,0.3692268705419144,0.44675324675324674,0.36332819722650234,385,3245,0.5756060606060606,0.516,0.05960606060606055,7920,7,5
decoder,1,0.8919283746556474,0.8994956604683859,0.18600872537099433,0.9272727272727272,0.17318952234206472,385,3245,0.6020454545454546,0.5142121212121212,0.08783333333333332,7920,7,5
decoder,2,0.9286409550045913,0.775975025452538,0.31500848514950086,0.7714285714285715,0.3044684129429892,385,3245,0.4429545454545455,0.5388787878787878,-0.09592424242424236,7920,7,5
